,Concept_ID,eu,mrj
1413,fassen::V,harrapatu,кычаш
1414,hüten::V,begiratu,кӹтӓш
1415,treiben::V,bultza egin,шуруяш
1416,anbinden::V,estekatu,ялшташ
1417,anbinden::V,estekatu,ялышташ
1418,füttern::V,bazkatu,пукшаш
1419,melken::V,jetzi,шыпшылаш
1420,hacken::V,xehatu,роаш
1421,gießen::V,isuri,шӓвӓш
1422,reifen::V,heldu,кӱӓш
1423,reifen::V,heldu,поспейӓш
1424,reifen::V,zoritu,кӱӓш
1425,reifen::V,zoritu,поспейӓш
1426,zubereiten::V,prestatu,йӓмдӹлӓш
1427,kochen::V,egosi,шолташ
1428,backen::V,labean egin,кӱктӓш
1429,braten::V,erregosi,жӓрӓш
1430,umrühren::V,eragin,намалаш
1431,stricken::V,trikotatu,пидӓш
1432,stricken::V,puntu egin,пидӓш
1433,nähen::V,josi,ыргаш
1434,färben::V,tindatu,пидӓш
1435,reinigen::V,ikuzi,чиӓлтӓш
1436,reinigen::V,garbitu,чиӓлтӓш
1437,waschen::V,xahutu,мышкаш
1438,waschen::V,garbitu,мышкаш
1439,abwischen::V,xukatu,ӹштӓш
1440,spülen::V,irakutzi,шӱӓлтӓш
1441,fegen::V,erraztatu,ӹштӓш
1442,kehren::V,isastu,ӹштӓш
1443,baden::V,bainatu,нӱштӹлӓш
1444,baden::V,bainua hartu,нӱштӹлӓш
1445,sich waschen::V,burua garbitu,мышкылташ
1446,ausziehen::V,erantzi,кыдашаш
1447,anziehen::V,jantzi,чиӓш
1448,sich anziehen::V,jantzi,чиӓш
1449,kämmen::V,orraztu,шерӓш
1450,schmücken::V,apaindu,цеверемдӓш
1451,sagen::V,esan,манаш
1452,sagen::V,esan,келесӓш
1453,sprechen::V,mintzatu,манаш
1454,sprechen::V,hitz egin,манаш
1455,reden::V,hitz egin,шайышташ
1456,sich unterhalten::V,solastu,хытыраш
1457,sich unterhalten::V,solastu,хытыргаш
1458,sich unterhalten::V,solas egin,хытыраш
1459,sich unterhalten::V,solas egin,хытыргаш
1460,fragen::V,galdetu,ядаш
1461,bitten::V,eskatu,ядаш
1462,bitten::V,galdegin,ядаш
1463,erzählen::V,edestu,келесӓш
1464,erzählen::V,kontatu,келесӓш
1465,mitteilen::V,jakinarazi,попаш
1466,mitteilen::V,jakinarazi,увертӓш
1467,mitteilen::V,jakinarazi,увертӓрӓш
1468,nennen::V,izena eman,лӹмдӓш
1469,rufen::V,dei egin,ӱжӓш
1470,prahlen::V,harrokerian ibili,хайзаш
1471,prahlen::V,harrokerian ibili,шаргаланаш
1472,prahlen::V,ahoberokeriak esan,хайзаш
1473,prahlen::V,ahoberokeriak esan,шаргаланаш
1474,übersetzen::V,itzuli,вашташ
1475,denken::V,pentsatu,машанаш
1476,denken::V,gogoeta egin,машанаш
1477,glauben::V,sinetsi,ӹнянӓш
1478,bemerken::V,ohartu,цаклаш
1479,bemerken::V,konturatu,цаклаш
1480,erkennen::V,ezagutu,пӓлӓш
1481,erkennen::V,antzeman,пӓлӓш
1482,begreifen::V,ulertu,ынгылаш
1483,verstehen::V,aditu,ынгылаш
1484,lernen::V,ikasi,тыменяш
1485,wissen::V,jakin,пӓлӓш
1486,sich erinnern an::V,gogoratu,ышештӓрӓш
1487,sich erinnern an::V,gogoan izan,ышештӓрӓш
1488,vergessen::V,ahaztu,монден кодаш
1489,vergessen::V,ahantzi,монден кодаш
1490,messen::V,neurtu,висӓш
1491,zählen::V,zenbatu,шотаяш
1492,zählen::V,kopuratu,шотаяш
1493,rechnen::V,kalkulatu,шотаяш
1494,lesen::V,irakurri,лыдаш
1495,malen::V,margotu,рисуяш
1496,zeichnen::V,marraztu,ыдырка́лаш
1497,schreiben::V,idatzi,вазаш
1498,besitzen::V,ukan,кы́чаш
1499,besitzen::V,eduki,кы́чаш
1500,kaufen::V,erosi,нӓлӓш
1501,verkaufen::V,saldu,выжалаш
1502,bezahlen::V,ordaindu,тӱлӓш
1503,zahlen::V,ordaindu,тӱлӓш
1504,beherrschen::V,menpean izan,кы́чаш
1505,ertragen::V,jasan,цӹтӓш
1506,ertragen::V,pairatu,цӹтӓш
