,Concept_ID,ady,mn
1297,reden::V,гущыӏэ́н,хөөрөлдөх
1298,sich unterhalten::V,зэдэгущыӏэн,ярилцах
1299,fragen::V,упчӏэ́н,асуух
1300,bitten::V,лъэӏо́н,гуйх
1301,erzählen::V,къэпӏотэ́н,өгүүлэх
1302,mitteilen::V,макъэ егъэӏун,дуулгах
1303,mitteilen::V,макъэ егъэӏун,мэдээлэх
1304,nennen::V,цӏэ фэусы́н,нэрлэх
1305,rufen::V,джэн,дуудах
1306,prahlen::V,узыщытхъужьы́н,бардах
1307,prahlen::V,узыщытхъужьы́н,сайрхах
1308,übersetzen::V,бгъэкӏотэн,орчуулах
1309,denken::V,егупшысэ́н,санах
1310,glauben::V,уивыхъэ́ телъы́н,итгэх
1311,bemerken::V,гу лъыптэ́н,ажих
1312,bemerken::V,гу лъыптэ́н,ажиглах
1313,erkennen::V,зэхэпхын,таних
1314,erkennen::V,зэбгъэшӏэн,таних
1315,begreifen::V,гурыӏо́н,ойлгох
1316,verstehen::V,зэхэхын,мэдэж авах
1317,lernen::V,еджэ́н,сурах
1318,wissen::V,шӏэн,мэдэх
1319,sich erinnern an::V,къэшӏэжьын,дурсах
1320,vergessen::V,пщыгъупшэжьы́н,мартах
1321,messen::V,шын,хэмжих
1322,zählen::V,плъытэ́н,тоолох
1323,rechnen::V,плъытэ́н,тооцоох
1324,rechnen::V,угугъэ́н,тооцоох
1325,lesen::V,еджэ́н,унших
1326,malen::V,шӏын,зурах
1327,zeichnen::V,шӏын,дүрслэн бичих
1328,schreiben::V,тхын,бичих
1329,besitzen::V,иӏэн,эзэмших
1330,kaufen::V,щэфы́н,худалдан авах
1331,verkaufen::V,щэн,худалдах
1332,bezahlen::V,птын,төлөх
1333,bezahlen::V,лъыптын,төлөх
1334,bezahlen::V,птыжьы́н,төлөх
1335,zahlen::V,птын,төлөх
1336,zahlen::V,лъыптын,төлөх
1337,beherrschen::V,иунаеу иӏэн,эзэмших
1338,ertragen::V,щэчы́н,тэсэх
1339,Schnurrbart::N,,дээд сахал
1340,Schnurrbart::N,,живэр сахал
1341,Nabel::N,,хүйс
1342,Wetter::N,,тэнгэр
1343,Wetter::N,,цаг уур
1344,Frost::N,,хүйт
1345,Raureif::N,,цан
1346,Raureif::N,,хяруу
1347,Adler::N,,бүргэд
1348,Schwan::N,,хун
1349,Ton::N,,авиа
1350,Ton::N,,аялгуу
1351,Sache::N,,үйл
1352,Sache::N,,хэрэг
1353,Schlitten::N,,чарга
1354,Last::N,,ачаа
1355,Figur::N,,баримал
1356,Bündel::N,,боодол
1357,Schuh::N,,туфли
1358,Arzt::N,,эмч
1359,lebendig::A,,амьд
1360,lebendig::A,,амьтай
1361,zuerst::ADV,,анх
1362,zuerst::ADV,,эхлээд
1363,manchmal::ADV,,хааяа
1364,manchmal::ADV,,заримдаа
1365,niemals::ADV,,хэзээ ч
1366,niemals::ADV,,хэдийд ч
1367,hier::ADV,,энд
1368,hierhin::ADV,,нааш
1369,von hier::ADV,,эндээс
1370,schon::ADV,,нэгэнт
1371,sinken::V,,татрах
1372,sinken::V,,доошлох
1373,klirren::V,,хангир жингэр хийх
1374,fliehen::V,,зугтах
1375,fliehen::V,,гүйж очих
1376,flüchten::V,,оргох
1377,geraten::V,,илрэх
1378,aufheben::V,,өргөх
1379,beugen::V,,бөгтийлгөх
1380,umdrehen::V,,хөрвүүлэх
1381,bekommen::V,,хүлээн авах
1382,erhalten::V,,хүлээн авах
1383,treten::V,,өшиглөх
