,Concept_ID,lv,pl
1565,danach::ADV,сэсся,następnie
1566,danach::ADV,pēc tam,następnie
1567,vorher::ADV,войдӧр,przedtem
1568,vorher::ADV,iepriekš,przedtem
1569,vorher::ADV,pirms tam,przedtem
1570,zuerst::ADV,войдӧр,naprzód
1571,zuerst::ADV,войдӧр,najpierw
1572,zuerst::ADV,vis'pirms,naprzód
1573,zuerst::ADV,vis'pirms,najpierw
1574,einmal::ADV,ӧтчыдысь,raz
1575,einmal::ADV,reiz,raz
1576,einmal::ADV,vienreiz,raz
1577,manchmal::ADV,корсюрӧ,czasem
1578,manchmal::ADV,dažkārt,czasem
1579,oft::ADV,тшӧкыда,często
1580,oft::ADV,bieži,często
1581,immer::ADV,век,zawsze
1582,immer::ADV,allaž,zawsze
1583,immer::ADV,vien'mēr,zawsze
1584,niemals::ADV,оз некор,nigdy
1585,niemals::ADV,nemūžam,nigdy
1586,hier::ADV,со,tu
1587,hier::ADV,со,tutaj
1588,hier::ADV,тонӧ,tu
1589,hier::ADV,тонӧ,tutaj
1590,hier::ADV,te,tu
1591,hier::ADV,te,tutaj
1592,hier::ADV,šeit,tu
1593,hier::ADV,šeit,tutaj
1594,hierhin::ADV,татчӧ,tu
1595,hierhin::ADV,талань,tu
1596,hierhin::ADV,šurp,tu
1597,hierhin::ADV,uz šejieni,tu
1598,von hier::ADV,тасянь,stąd
1599,von hier::ADV,no šejienes,stąd
1600,dort::ADV,сэні,tam
1601,dort::ADV,tur,tam
1602,dorthin::ADV,сэтчӧ,tam
1603,dorthin::ADV,turp,tam
1604,dorthin::ADV,uz turieni,tam
1605,geradeaus::ADV,веськыда,prosto
1606,geradeaus::ADV,taisni uz priekšu,prosto
1607,vorwärts::ADV,водзӧ,naprzód
1608,vorwärts::ADV,uz priekšu,naprzód
1609,rückwärts::ADV,бӧрӧ,wstecz
1610,rückwärts::ADV,atmuguriski,wstecz
1611,zurück::ADV,бӧр,z powrotem
1612,zurück::ADV,atpakāļ,z powrotem
1613,unten::ADV,улын,u dołu
1614,unten::ADV,улын,na dole
1615,unten::ADV,уліын,u dołu
1616,unten::ADV,уліын,na dole
1617,unten::ADV,lejā,u dołu
1618,unten::ADV,lejā,na dole
1619,unten::ADV,apakšā,u dołu
1620,unten::ADV,apakšā,na dole
1621,hinab::ADV,улӧ,na_dół
1622,hinab::ADV,улӧ,w_dół
1623,hinab::ADV,увлан,na_dół
1624,hinab::ADV,увлан,w_dół
1625,hinab::ADV,uz leju,na_dół
1626,hinab::ADV,uz leju,w_dół
1627,oben::ADV,вылын,w górze
1628,oben::ADV,вылын,na górze
1629,oben::ADV,выліын,w górze
1630,oben::ADV,выліын,na górze
1631,oben::ADV,virsū,w górze
1632,oben::ADV,virsū,na górze
1633,hinauf::ADV,выліӧ,w górę
1634,hinauf::ADV,выліӧ,na górę
1635,hinauf::ADV,augšā,w górę
1636,hinauf::ADV,augšā,na górę
1637,hinauf::ADV,uz augšu,w górę
1638,hinauf::ADV,uz augšu,na górę
1639,überall::ADV,быдлаын,wszędzie
1640,überall::ADV,visur,wszędzie
1641,nicht::ADV,oз,nie
1642,nicht::ADV,ne,nie
1643,ein wenig::ADV,неуна,trochę
1644,ein wenig::ADV,drusku,trochę
1645,kaum::ADV,мырдэм,ledwie
1646,kaum::ADV,мырдэм,prawie nie
1647,kaum::ADV,diezin vai,ledwie
1648,kaum::ADV,diezin vai,prawie nie
1649,sehr::ADV,зэв,bardzo
1650,sehr::ADV,ļoti,bardzo
1651,sehr::ADV,gaužām,bardzo
1652,so::ADV,тадз,tak
1653,so::ADV,сідз,tak
1654,so::ADV,tā,tak
1655,so::ADV,tik,tak
1656,noch::ADV,на,jeszcze
1657,noch::ADV,нӧшта,jeszcze
1658,noch::ADV,vēl,jeszcze
1659,nur::ADV,куш,tylko
1660,nur::ADV,сӧмын,tylko
1661,nur::ADV,vien,tylko
1662,nur::ADV,tikai,tylko
1663,schon::ADV,нин,już
1664,schon::ADV,jau,już
1665,wieder::ADV,бара,znów
1666,wieder::ADV,бара,znowu
1667,wieder::ADV,atkal,znów
1668,wieder::ADV,atkal,znowu
1669,vergebens::ADV,весьшӧрӧ,na próżno
1670,vergebens::ADV,velti,na próżno
1671,vor::PRP,водзын,przed
1672,vor::PRP,priekš,przed
1673,hinter::PRP,бӧрнын,za
1674,hinter::PRP,aiz,za
1675,unter::PRP,улын,pod
1676,unter::PRP,zem,pod
1677,durch::PRP,пыр,przez
1678,durch::PRP,пырыс,przez
1679,durch::PRP,caur,przez
1680,durch::PRP,cauri,przez
1681,neben::PRP,бердын,obok
1682,neben::PRP,līdzās,obok
1683,zwischen::PRP,костын,między
1684,zwischen::PRP,starp,między
1685,wegen::PRP,вӧсна,z powodu
1686,wegen::PRP,pēc,z powodu
1687,dies::PRN,тайӧ,to
1688,dies::PRN,šis,to
1689,das::PRN,ciйö,to
1690,das::PRN,tas,to
1691,alles::PRN,став,wszystko
1692,alles::PRN,viss,wszystko
1693,ich::PRN,ме,ja
1694,ich::PRN,es,ja
1695,du::PRN,тэ,ty
1696,du::PRN,tu,ty
1697,er::PRN,сійӧ,on
1698,er::PRN,viņš,on
1699,wir::PRN,ми,my
1700,wir::PRN,mēs,my
1701,ihr::PRN,тi,wy
1702,ihr::PRN,jūs,wy
1703,sie::PRN,найö,oni
1704,sie::PRN,viņi,oni
1705,sie::PRN,viņas,oni
1706,was::FPRN,мый,co
1707,was::FPRN,kas,co
1708,wer::FPRN,код,kto
1709,wer::FPRN,kas,kto
1710,wo::FADV,кыті,gdzie
1711,wo::FADV,kur,gdzie
1712,wohin::FADV,кытчӧ,dokąd
1713,wohin::FADV,kurp,dokąd
1714,wohin::FADV,uz kurieni,dokąd
1715,wie::FADV,кыдзи,jak
1716,wie::FADV,kā,jak
1717,warum::FADV,мыйла,dlaczego
1718,warum::FADV,kāpēc,dlaczego
1719,wieviel::FNUM,кымын,ile
1720,wieviel::FNUM,cik,ile
1721,eins::NUM,ӧтик,jeden
1722,eins::NUM,viens,jeden
1723,zwei::NUM,кык,dwa
1724,zwei::NUM,divi,dwa
1725,drei::NUM,куим,trzy
1726,drei::NUM,trīs,trzy
1727,vier::NUM,нель,cztery
1728,vier::NUM,četri,cztery
1729,fünf::NUM,вит,pięć
1730,fünf::NUM,pieci,pięć
1731,sechs::NUM,квайт,sześć
1732,sechs::NUM,seši,sześć
1733,sieben::NUM,сизим,siedem
1734,sieben::NUM,septiņi,siedem
1735,acht::NUM,кӧкъямыс,osiem
1736,acht::NUM,astoņi,osiem
1737,neun::NUM,ӧкмыс,dziewięć
1738,neun::NUM,deviņi,dziewięć
1739,zehn::NUM,дас,dziesięć
1740,zehn::NUM,desmit,dziesięć
1741,elf::NUM,дас ӧтик,jedenaście
1742,elf::NUM,vienpadsmit,jedenaście
1743,zwölf::NUM,дас кык,dwanaście
1744,zwölf::NUM,divpadsmit,dwanaście
1745,zwanzig::NUM,кызь,dwadzieścia
1746,zwanzig::NUM,divdesmit,dwadzieścia
1747,dreißig::NUM,комын,trzydzieści
1748,dreißig::NUM,trīsdesmit,trzydzieści
1749,vierzig::NUM,нелямын,czterdzieści
1750,vierzig::NUM,četrdesmit,czterdzieści
1751,fünfzig::NUM,ветымын,pięćdziesiąt
1752,fünfzig::NUM,piecdesmit,pięćdziesiąt
1753,sechzig::NUM,квайтымын,sześćdziesiąt
1754,sechzig::NUM,sešdesmit,sześćdziesiąt
1755,siebzig::NUM,сизимдас,siedemdziesiąt
1756,siebzig::NUM,septiņdesmit,siedemdziesiąt
1757,achtzig::NUM,кӧкъямысдас,osiemdziesiąt
1758,achtzig::NUM,astoņdesmit,osiemdziesiąt
1759,neunzig::NUM,ӧкмысдас,dziewięćdziesiąt
1760,neunzig::NUM,deviņdesmit,dziewięćdziesiąt
1761,hundert::NUM,сё,sto
1762,hundert::NUM,simt,sto
1763,tausend::NUM,сюрс,tysiąc
1764,tausend::NUM,tūkstoš,tysiąc
1765,und::CNJ,и,i
1766,und::CNJ,un,i
1767,oder::CNJ,либӧ,lub
1768,oder::CNJ,либӧ,albo
1769,oder::CNJ,jeb,lub
1770,oder::CNJ,jeb,albo
1771,stehen::V,сулавны,stać
1772,stehen::V,stāvēt,stać
1773,sitzen::V,пукавны,siedzieć
1774,sitzen::V,sēdēt,siedzieć
1775,liegen::V,куйлыны,leżeć
1776,liegen::V,gulēt,leżeć
1777,hängen::V,ӧшавны,wisieć
1778,hängen::V,karāties,wisieć
1779,werden::V,лоны,zostać
1780,werden::V,лоны,stać się
1781,werden::V,tapt,zostać
1782,werden::V,tapt,stać się
1783,passieren::V,лоны,dziać się
1784,passieren::V,лоны,zdarzyć się
1785,passieren::V,notikt,dziać się
1786,passieren::V,notikt,zdarzyć się
1787,beginnen::V,кутчысьны,zacząć się
1788,beginnen::V,кутны,zacząć się
1789,beginnen::V,sākties,zacząć się
1790,enden::V,помасьны,kończyć się
1791,enden::V,beigties,kończyć się
1792,wechseln::V,вежсьыны,zmienić się
1793,wechseln::V,mainīties,zmienić się
1794,aufgehen[Sonne]::V,петны,wzejść
1795,aufgehen[Sonne]::V,lēkt,wzejść
1796,aufgehen[Sonne]::V,uzlēkt,wzejść
1797,untergehen[Sonne]::V,пуксьыны,zajść
1798,untergehen[Sonne]::V,noiet,zajść
1799,untergehen[Sonne]::V,rietēt,zajść
1800,scheinen[Sonne]::V,югъявны,świecić
1801,scheinen[Sonne]::V,югвидзны,świecić
1802,scheinen[Sonne]::V,spīdēt,świecić
1803,donnern::V,гымавны,grzmieć
1804,donnern::V,dārdēt,grzmieć
1805,wehen::V,пӧльтны,wiać
1806,wehen::V,pūst,wiać
1807,strömen::V,киссьыны,płynąć
1808,strömen::V,киссьыны,lać się
1809,strömen::V,līt,płynąć
1810,strömen::V,līt,lać się
1811,strömen::V,plūst,płynąć
1812,strömen::V,plūst,lać się
1813,fließen::V,визувтны,ciec
1814,fließen::V,визувтны,płynąć
1815,fließen::V,tecēt,ciec
1816,fließen::V,tecēt,płynąć
1817,sich drehen::V,бергавны,obracać się
1818,sich drehen::V,grozīties,obracać się
1819,schwanken::V,легны,chwiać się
1820,schwanken::V,лайкъявны,chwiać się
1821,schwanken::V,līgoties,chwiać się
1822,schwanken::V,grīļoties,chwiać się
1823,schwingen::V,лайкъявны,wahać się
1824,schwingen::V,люллявны,wahać się
1825,schwingen::V,vēzēties,wahać się
1826,fallen::V,усьны,padać
1827,fallen::V,krist,padać
1828,brennen::V,сотчыны,palić się
1829,brennen::V,degt,palić się
1830,rauchen::V,тшынӧдны,dymić
1831,rauchen::V,тшынӧдны,dymić się
1832,rauchen::V,dūmot,dymić
1833,rauchen::V,dūmot,dymić się
1834,regnen::V,зэрны,padać
1835,regnen::V,līt,padać
1836,gefrieren::V,кынмыны,zamarznąć
1837,gefrieren::V,sasalt,zamarznąć
1838,tauen::V,сывны,tajać
1839,tauen::V,kust,tajać
1840,schmelzen::V,сывны,topnieć
1841,schmelzen::V,kust,topnieć
1842,schmelzen::V,nokust,topnieć
1843,trocknen::V,косьмыны,schnąć
1844,trocknen::V,žūt,schnąć
1845,trocknen::V,kaltēties,schnąć
1846,sieden::V,пуны,wrzeć
1847,sieden::V,пуны,kipieć
1848,sieden::V,virt,wrzeć
1849,sieden::V,virt,kipieć
1850,sieden::V,vārīties,wrzeć
1851,sieden::V,vārīties,kipieć
1852,faulen::V,сісьмыны,gnić
1853,faulen::V,pūt,gnić
1854,faulen::V,trudēt,gnić
1855,verfaulen::V,сісьмыны,zgnić
1856,verfaulen::V,sapūt,zgnić
1857,verfaulen::V,satrūdēt,zgnić
1858,reißen::V,орны,urywać się
1859,reißen::V,plīst,urywać się
1860,reißen::V,satrūkt,urywać się
1861,versinken::V,вӧйны,tonąć
1862,versinken::V,grimt,tonąć
1863,versinken::V,nogrimt,tonąć
1864,vergehen::V,кольны,przechodzić
1865,vergehen::V,ордйыны,przechodzić
1866,vergehen::V,paiet,przechodzić
1867,erscheinen::V,петкӧдчыны,zjawiać się
1868,erscheinen::V,parādīties,zjawiać się
1869,verschwinden::V,бырны,zniknąć
1870,verschwinden::V,nozust,zniknąć
1871,sinken::V,вӧйны,spadać
1872,sinken::V,kristies,spadać
1873,abnehmen::V,чинны,spadać
1874,abnehmen::V,noplakt,spadać
1875,abnehmen::V,mazināties,spadać
1876,zunehmen::V,содны,wzrosnąć
1877,zunehmen::V,ыдждыны,wzrosnąć
1878,zunehmen::V,pieaugt,wzrosnąć
1879,zunehmen::V,pieņemties,wzrosnąć
1880,steigen::V,лыбны,wzrastać
1881,steigen::V,kāpt,wzrastać
1882,wachsen::V,быдмыны,rosnąć
1883,wachsen::V,augt,rosnąć
1884,glänzen::V,югъявны,błyszczeć
1885,glänzen::V,дзирдавны,błyszczeć
1886,glänzen::V,zaigot,błyszczeć
1887,glänzen::V,laistīties,błyszczeć
1888,funkeln::V,югъявны,zabłyszczeć
1889,funkeln::V,дзирдавны,zabłyszczeć
1890,funkeln::V,mirdzēt,zabłyszczeć
1891,funkeln::V,dzirkstēt,zabłyszczeć
1892,lärmen::V,жувгыны,hałasować
1893,lärmen::V,ыугыны,hałasować
1894,lärmen::V,шумитны,hałasować
1895,lärmen::V,ālēties,hałasować
1896,lärmen::V,trokšņot,hałasować
1897,läuten::V,жургыны,dzwonić
1898,läuten::V,zvanīt,dzwonić
1899,klingeln::V,звӧнитны,dzwonić
1900,klingeln::V,zvanīt,dzwonić
1901,klirren::V,гольскöдчыны,brzęczeć
1902,klirren::V,tinkšķēt,brzęczeć
1903,klirren::V,džinkstēt,brzęczeć
1904,brausen::V,буавны,huczeć
1905,brausen::V,krākt,huczeć
1906,brausen::V,brāzmot,huczeć
1907,rauschen::V,кышакывны,szumieć
1908,rauschen::V,кышакывны,szeleścić
1909,rauschen::V,šalkt,szumieć
1910,rauschen::V,šalkt,szeleścić
1911,klingen::V,шыавны,brzmieć
1912,klingen::V,шыавны,dźwięczeć
1913,klingen::V,юргыны,brzmieć
1914,klingen::V,юргыны,dźwięczeć
1915,klingen::V,skanēt,brzmieć
1916,klingen::V,skanēt,dźwięczeć
1917,klingen::V,izklausīties,brzmieć
1918,klingen::V,izklausīties,dźwięczeć
1919,bellen::V,увтны,szczekać
1920,bellen::V,riet,szczekać
1921,heulen::V,омлявны,wyć
1922,heulen::V,вурзавны,wyć
1923,heulen::V,kaukt,wyć
1924,heulen::V,gaudot,wyć
1925,blasen::V,пӧльтны,dmuchnąć
1926,blasen::V,pūst,dmuchnąć
1927,pfeifen::V,шутьлявны,gwizdać
1928,pfeifen::V,svilpt,gwizdać
1929,pfeifen::V,svilpot,gwizdać
1930,schreien::V,горзыны,krzyczeć
1931,schreien::V,brēkt,krzyczeć
1932,schreien::V,kliegt,krzyczeć
1933,stöhnen::V,ымзыны,stękać
1934,stöhnen::V,vaidēt,stękać
1935,zittern::V,тіравны,drżeć
1936,zittern::V,drebēt,drżeć
1937,leben::V,овны,żyć
1938,leben::V,dzīvot,żyć
1939,geboren werden::V,чужны,urodzić się
1940,geboren werden::V,dzimt,urodzić się
1941,atmen::V,кашкыны,oddychać
1942,atmen::V,пошиктыны,oddychać
1943,atmen::V,elpot,oddychać
1944,trinken::V,юны,pić
1945,trinken::V,dzert,pić
1946,essen::V,сёйны,jeść
1947,essen::V,ēst,jeść
1948,schlucken::V,ньылавны,połknąć
1949,schlucken::V,rīt,połknąć
1950,müde werden::V,мудзны,zmęczyć się
1951,müde werden::V,nokust,zmęczyć się
1952,einschlafen::V,ланьтны,zasnąć
1953,einschlafen::V,унмовсьны,zasnąć
1954,einschlafen::V,iemigt,zasnąć
1955,einschlafen::V,aizmigt,zasnąć
1956,schlafen::V,узьны,spać
1957,schlafen::V,gulēt,spać
1958,aufwachen::V,садьмыны,obudzić się
1959,aufwachen::V,mosties,obudzić się
1960,aufstehen::V,чеччыны,wstać
1961,aufstehen::V,celties,wstać
1962,sich erholen::V,шойччыны,wypoczywać
1963,sich erholen::V,atžirgt,wypoczywać
1964,sich erholen::V,atpūsties,wypoczywać
1965,krank werden::V,висьмыны,zachorować
1966,krank werden::V,sasirgt,zachorować
1967,krank sein::V,висьны,chorować
1968,krank sein::V,slimot,chorować
1969,schmerzen::V,висьны,boleć
1970,schmerzen::V,sāpēt,boleć
1971,schmerzen::V,smelgt,boleć
1972,husten::V,кызны,kaszlać
1973,husten::V,klepot,kaszlać
1974,genesen::V,бурдны,wyzdrowieć
1975,genesen::V,veseļoties,wyzdrowieć
1976,sterben::V,кувны,umrzeć
1977,sterben::V,mirt,umrzeć
1978,sterben::V,nomirt,umrzeć
1979,umkommen::V,кувны,zginąć
1980,umkommen::V,apsprāgt,zginąć
1981,umkommen::V,aiziet bojā,zginąć
1982,sich bewegen::V,вӧрзьыны,poruszać się
1983,sich bewegen::V,virzīties,poruszać się
1984,sich rühren::V,вӧрны,ruszyć się
1985,sich rühren::V,вӧрӧдчыны,ruszyć się
1986,sich rühren::V,sagrozīties,ruszyć się
1987,sich erheben::V,сувтны,podnieść się
1988,sich erheben::V,piecelties,podnieść się
1989,sich setzen::V,пуксьыны,usiąść
1990,sich setzen::V,sēsties,usiąść
1991,hinfallen::V,усьны,upaść
1992,hinfallen::V,sabirt,upaść
1993,hinfallen::V,pakrist,upaść
1994,laufen::V,мyнны,chodzić
1995,laufen::V,iet,chodzić
1996,laufen::V,skraidīt,chodzić
1997,schreiten::V,восьлавны,kroczyć
1998,schreiten::V,soļot,kroczyć
1999,spazierengehen::V,гуляйтны,iść na spacer
2000,spazierengehen::V,staigāt,iść na spacer
2001,spazierengehen::V,pastaigāties,iść na spacer
2002,eilen::V,тэрмасьны,pospieszać
2003,eilen::V,traukt,pospieszać
2004,sich beeilen::V,тэрмасьны,pospieszyć się
2005,sich beeilen::V,steigties,pospieszyć się
2006,sich beeilen::V,pasteigties,pospieszyć się
2007,sausen::V,тӧвзьыны,pędzić
2008,sausen::V,drāzt,pędzić
2009,sausen::V,brāzties,pędzić
2010,rennen::V,котӧртны,biec
2011,rennen::V,котӧртны,biegać
2012,rennen::V,skriet,biec
2013,rennen::V,skriet,biegać
2014,springen::V,чеччавны,skakać
2015,springen::V,lēkt,skakać
2016,klettern::V,кышасьны,wspinać się
2017,klettern::V,кавшасьны,wspinać się
2018,klettern::V,kāpt,wspinać się
2019,klettern::V,rāpties,wspinać się
2020,schaukeln::V,гычасьны,huśtać
2021,schaukeln::V,гычасьны,kołysać
2022,schaukeln::V,šūpoties,huśtać
2023,schaukeln::V,šūpoties,kołysać
2024,schaukeln::V,zvalstīties,huśtać
2025,schaukeln::V,zvalstīties,kołysać
2026,kriechen::V,кыссьыны,pełzać
2027,kriechen::V,кыссьыны,czołgać się
2028,kriechen::V,līst,pełzać
2029,kriechen::V,līst,czołgać się
2030,kriechen::V,rāpot,pełzać
2031,kriechen::V,rāpot,czołgać się
2032,schwimmen::V,уявны,pływać
2033,schwimmen::V,peldēt,pływać
2034,tauchen::V,сунавны,zanurzać się
2035,tauchen::V,gremdēties,zanurzać się
2036,rudern::V,пелысасьны,wiosłować
2037,rudern::V,airēt,wiosłować
2038,rudern::V,irties,wiosłować
2039,fahren::V,мунны,jechać
2040,fahren::V,braukt,jechać
2041,fliegen::V,лэбны,latać
2042,fliegen::V,лэбны,lecieć
2043,fliegen::V,lidot,latać
2044,fliegen::V,lidot,lecieć
2045,fliegen::V,laisties,latać
2046,fliegen::V,laisties,lecieć
2047,gehen::V,мyнны,iść
2048,gehen::V,iet,iść
2049,weggehen::V,мунавны,odejść
2050,weggehen::V,aiziet,odejść
2051,abfahren::V,мӧдӧдчыны,odjechać
2052,abfahren::V,atiet,odjechać
2053,abfahren::V,aizbraukt,odjechać
2054,anhalten::V,джӧмдыны,zatrzymać się
2055,anhalten::V,apstāties,zatrzymać się
2056,hineingehen::V,пырны,wchodzić
2057,hineingehen::V,ieiet,wchodzić
2058,eintreten::V,пырны,wejść
2059,eintreten::V,пырны,nastąpić
2060,eintreten::V,ienākt,wejść
2061,eintreten::V,ienākt,nastąpić
2062,kommen::V,воны,przyjść
2063,kommen::V,локны,przyjść
2064,kommen::V,nākt,przyjść
2065,ankommen::V,воны,przybyć
2066,ankommen::V,локны,przybyć
2067,ankommen::V,nonākt,przybyć
2068,ankommen::V,ierasties,przybyć
2069,zurückkommen::V,косны,wrócić
2070,zurückkommen::V,бергӧдчыны,wrócić
2071,zurückkommen::V,atgriezties,wrócić
2072,bleiben::V,кольны,zostać
2073,bleiben::V,palikt,zostać
2074,warten::V,виччысьны,czekać
2075,warten::V,gaidīt,czekać
2076,erwarten::V,виччысьны,oczekiwać
2077,erwarten::V,sagaidīt,oczekiwać
2078,suchen::V,корсьны,szukać
2079,suchen::V,meklēt,szukać
2080,finden::V,казявны,znaleźć
2081,finden::V,rast,znaleźć
2082,finden::V,atrast,znaleźć
2083,versuchen::V,заводитчывны,próbować
2084,versuchen::V,mēģināt,próbować
2085,vorbereiten::V,дасьтыны,przygotować
2086,vorbereiten::V,gatavot,przygotować
2087,vorbereiten::V,sagatavot,przygotować
2088,lieben::V,радейтны,kochać
2089,lieben::V,mīlēt,kochać
2090,mögen::V,радейтны,lubić
2091,mögen::V,gribēties,lubić
2092,lachen::V,серавны,śmiać się
2093,lachen::V,серавлыны,śmiać się
2094,lachen::V,smiet,śmiać się
2095,lachen::V,smieties,śmiać się
2096,rühren::V,нормӧдны,wzruszyć
2097,rühren::V,aizgrābt,wzruszyć
2098,weinen::V,бӧрдны,płakać
2099,weinen::V,raudāt,płakać
2100,schimpfen::V,видчыны,kląć
2101,schimpfen::V,rāties,kląć
2102,schimpfen::V,lamāties,kląć
2103,sich ärgern::V,скӧравны,gniewać się
2104,sich ärgern::V,īgt,gniewać się
2105,sich ärgern::V,pukoties,gniewać się
2106,sich ärgern::V,dusmoties,gniewać się
2107,sich fürchten::V,повны,bać się
2108,sich fürchten::V,bīties,bać się
2109,sich fürchten::V,baidīties,bać się
2110,fürchten::V,повны,bać się
2111,fürchten::V,baidīties no,bać się
2112,fliehen::V,пышйыны,uciekać
2113,fliehen::V,bēgt,uciekać
2114,flüchten::V,пышйыны,uciec
2115,flüchten::V,aizbēgt,uciec
2116,sehen::V,аддзыны,widzieć
2117,sehen::V,аддзыны,zobaczyć
2118,sehen::V,redzēt,widzieć
2119,sehen::V,redzēt,zobaczyć
2120,anschauen::V,видзӧдны,oglądać
2121,anschauen::V,paraudzīties,oglądać
2122,ansehen::V,видзӧдны,popatrzeć na
2123,ansehen::V,aplūkot,popatrzeć na
2124,hören::V,кывны,słyszeć
2125,hören::V,dzirdēt,słyszeć
2126,zuhören::V,кывзыны,słuchać
2127,zuhören::V,klausīties,słuchać
2128,probieren::V,видлыны,kosztować
2129,probieren::V,nogaršot,kosztować
2130,riechen::V,чушкыны,wąchać
2131,riechen::V,ost,wąchać
2132,riechen::V,ostīt,wąchać
2133,fühlen::V,вежӧртны,czuć
2134,fühlen::V,вежӧртны,odczuwać
2135,fühlen::V,гӧгӧрвоны,czuć
2136,fühlen::V,гӧгӧрвоны,odczuwać
2137,fühlen::V,just,czuć
2138,fühlen::V,just,odczuwać
2139,fühlen::V,izjust,czuć
2140,fühlen::V,izjust,odczuwać
2141,scheinen::V,кажитчыны,wydawać się
2142,scheinen::V,šķist,wydawać się
2143,scheinen::V,likties,wydawać się
2144,zu sehen sein::V,тыдавны,widnieć
2145,zu sehen sein::V,parādīties,widnieć
2146,vernehmen::V,кывны,usłyszeć
2147,vernehmen::V,saklausīt,usłyszeć
2148,frieren::V,кынмыны,marznąć
2149,frieren::V,salt,marznąć
2150,tun::V,керны,czynić
2151,tun::V,darīt,czynić
2152,können::V,кужны,móc
2153,können::V,кужны,umieć
2154,können::V,prast,móc
2155,können::V,prast,umieć
2156,wollen::V,кӧсйыны,chcieć
2157,wollen::V,gribēt,chcieć
2158,anfangen::V,заводитны,zacząć
2159,anfangen::V,пондыны,zacząć
2160,anfangen::V,sākt,zacząć
2161,anfangen::V,iesākt,zacząć
2162,beenden::V,помавны,zakończyć
2163,beenden::V,beigt,zakończyć
2164,beenden::V,pabeigt,zakończyć
2165,aufhören::V,дугӧдны,przestać
2166,aufhören::V,pārtraukt,przestać
2167,gelingen::V,артмыны,udać się
2168,gelingen::V,izdoties,udać się
2169,geraten::V,сюрны,udać się
2170,geraten::V,веськавны,udać się
2171,geraten::V,veikties,udać się
2172,öffnen::V,восьтыны,otworzyć
2173,öffnen::V,atvērt,otworzyć
2174,öffnen::V,attaisīt,otworzyć
2175,schließen::V,пӧдлавны,zamknąć
2176,schließen::V,slēgt,zamknąć
2177,schließen::V,aizvērt,zamknąć
2178,schließen::V,aiztaisīt,zamknąć
2179,stellen::V,сувтӧдны,postawić
2180,stellen::V,likt,postawić
2181,stellen::V,nolikt,postawić
2182,setzen::V,пуксьӧдны,posadzić
2183,setzen::V,sēdināt,posadzić
2184,legen::V,пуктыны,kłaść
2185,legen::V,likt,kłaść
2186,berühren::V,вӧрзьӧдны,dotykać
2187,berühren::V,инмӧдчывны,dotykać
2188,berühren::V,skart,dotykać
2189,berühren::V,aizskart,dotykać
2190,verbinden::V,йитны,łączyć
2191,verbinden::V,saistīt,łączyć
2192,verbinden::V,savienot,łączyć
2193,bedecken::V,вевттьыны,przykryć
2194,bedecken::V,apsegt,przykryć
2195,bedecken::V,pārsegt,przykryć
2196,aufhängen::V,ӧшӧдны,powiesić
2197,aufhängen::V,джагӧдны,powiesić
2198,aufhängen::V,uzkārt,powiesić
2199,anzünden::V,ӧзтыны,zapalić
2200,anzünden::V,aizdegt,zapalić
2201,anzünden::V,aizdedzināt,zapalić
2202,aufheben::V,чеччӧдны,podnieść
2203,aufheben::V,сувтӧдны,podnieść
2204,aufheben::V,pacelt,podnieść
2205,zurücklassen::V,кольны,zostawić
2206,zurücklassen::V,atstāt,zostawić
2207,verlieren::V,воштыны,zgubić
2208,verlieren::V,zaudēt,zgubić
2209,verlieren::V,pazaudēt,zgubić
2210,fallen lassen::V,уськӧдны,upuścić
2211,fallen lassen::V,nomest,upuścić
2212,machen::V,вӧчны,zrobić
2213,machen::V,лӧсьӧдны,zrobić
2214,machen::V,darīt,zrobić
2215,herstellen::V,лӧсьӧдны,wytworzyć
2216,herstellen::V,ražot,wytworzyć
2217,herstellen::V,izgatavot,wytworzyć
2218,bauen::V,лэптыны,budować
2219,bauen::V,celt,budować
2220,bauen::V,būvēt,budować
2221,reparieren::V,дзоньтавны,naprawiać
2222,reparieren::V,labot,naprawiać
2223,reparieren::V,remontēt,naprawiać
2224,verbessern::V,бурмӧдны,ulepszyć
2225,verbessern::V,labot,ulepszyć
2226,verbessern::V,izlabot,ulepszyć
2227,ändern::V,вежны,zmienić
2228,ändern::V,mainīt,zmienić
2229,graben::V,кодйыны,kopać
2230,graben::V,rakt,kopać
2231,beugen::V,куснявны,zagiąć
2232,beugen::V,liekt,zagiąć
2233,biegen::V,куснявны,zgiąć
2234,biegen::V,liekt,zgiąć
2235,drehen::V,бергӧдлыны,obracać
2236,drehen::V,griezt,obracać
2237,wenden::V,бергӧдны,obrocić
2238,wenden::V,apgriezt,obrocić
2239,umdrehen::V,бергӧдны,obrocić
2240,umdrehen::V,apgriezt,obrocić
2241,heben::V,лэптыны,podnosić
2242,heben::V,celt,podnosić
2243,heben::V,cilāt,podnosić
2244,heben::V,pacelt,podnosić
2245,hochheben::V,кыпӧдны,podnieść
2246,hochheben::V,pacelt,podnieść
2247,ergreifen::V,кутны,chwycić
2248,ergreifen::V,paķert,chwycić
2249,ergreifen::V,satvert,chwycić
2250,halten::V,кутны,trzymać
2251,halten::V,turēt,trzymać
2252,halten::V,saturēt,trzymać
2253,drücken::V,личкыны,naciskać
2254,drücken::V,топӧдны,naciskać
