,Concept_ID,lbe,mhr
1284,Barsch::N,,ола́ҥге
1285,Hecht::N,,нуж
1286,Hecht::N,,чорта́н
1287,Laus::N,,тий
1288,Ruf::N,,ӱжма́ш
1289,Platz::N,,ку́мдык
1290,Kante::N,,тӱр
1291,Größe::N,,кӱ́кшыт
1292,Menge::N,,чот
1293,Figur::N,,фигу́р
1294,Tasche::N,,сумка́
1295,Öl::N,,ӱй
1296,Schuh::N,,боти́нке
1297,Leine::N,,вӱра́ҥ
1298,König::N,,кугыжа́
1299,fein::A,,ты́гыде
1300,auf einmal::ADV,,икана́ште
1301,bald::ADV,,вашке́
1302,einst::ADV,,икана́
1303,schon::ADV,,ы́нде
1304,sie::PRN,,ну́но
1305,siebzig::NUM,,шы́мле
1306,klirren::V,,чылдыртата́ш
1307,heulen::V,,урмыжа́ш
1308,rühren::V,,ку́мыл тарвата́ш
1309,zu sehen sein::V,,коя́ш
1310,wollen::V,,тӱна́ш
1311,geraten::V,,лекта́ш
1312,kratzen::V,,удыра́ш
1313,stecken::V,,шуралта́ш
1314,schleifen::V,,шума́ш
1315,schleifen::V,,яна́ш
1316,rütteln::V,,рӱза́ш
1317,ziehen::V,,шупша́ш
1318,packen::V,,руалта́ш
1319,wünschen::V,,тылана́ш
1320,zudecken::V,,леведа́ш
1321,antreiben::V,,поктыла́ш
1322,lassen::V,,-та́ш
1323,treten::V,,тошка́ш
1324,verstehen::V,,умыла́ш
