,Concept_ID,ab,hi
1328,zurückkommen::V,азыхынҳəра,वापस आना
1329,bleiben::V,аанхара,रहना
1330,bleiben::V,аанхара,रुकना
1331,bleiben::V,анхара,रहना
1332,bleiben::V,анхара,रुकना
1333,bleiben::V,аангылара,रहना
1334,bleiben::V,аангылара,रुकना
1335,warten::V,азҧшзаара,इंतज़ार करना
1336,erwarten::V,азҧшра,प्रतीक्षा करना
1337,suchen::V,ашьҭазаара,ढूँढ़ना
1338,finden::V,аҧшаара,पाना
1339,finden::V,аҧшаара,ढूँढ़ निकालना
1340,versuchen::V,аҽазкра,कोशिश करना
1341,vorbereiten::V,армазеира,तैयार करना
1342,lieben::V,абзиабара,प्यार करना
1343,mögen::V,агəаҧхара,पसंद होना
1344,lachen::V,аччара,हँसना
1345,rühren::V,арҵəуара,छूना
1346,weinen::V,аҵəуара,रोना
1347,schimpfen::V,ацəҳара,गाली देना
1348,sich ärgern::V,агəаара,चिढ़ना
1349,sich ärgern::V,агəаара,नाराज़ होना
1350,sich fürchten::V,аӡыӡара,डरना
1351,sich fürchten::V,аӡыӡара,भय खाना
1352,fürchten::V,ацəшəара,डरना से
1353,fürchten::V,ацəшəара,भय खाना से
1354,fliehen::V,абналара,भागना
1355,fliehen::V,ацəцара,भागना
1356,flüchten::V,абналара,निकल भागना
1357,flüchten::V,ацəцара,निकल भागना
1358,sehen::V,абара,देखना
1359,anschauen::V,ахəаҧшра,देखना
1360,ansehen::V,ахəаҧшра,दृष्टि डालना पर
1361,hören::V,аҳара,सुनना
1362,zuhören::V,азыӡырҩра,सुनना
1363,probieren::V,аҧышəара,चखना
1364,riechen::V,афыҩра,सूँघना
1365,fühlen::V,анырра,महसूस करना
1366,fühlen::V,ацәакырра,महसूस करना
1367,scheinen::V,шәа,लगना
1368,scheinen::V,аацәырҵа,लगना
1369,vernehmen::V,аҳара,सुनना
1370,frieren::V,ашəра,ठंड लगना
1371,frieren::V,ашəра,सर्दी लगना
1372,frieren::V,аҵаара,ठंड लगना
1373,frieren::V,аҵаара,सर्दी लगना
1374,tun::V,аҟаҵара,करना
1375,können::V,алшара,सकना
1376,können::V,алшара,जानना
1377,wollen::V,аҭахра,चाहना
1378,anfangen::V,алагара,शुरू करना
1379,beenden::V,алгара,ख़त्म करना
1380,beenden::V,алгара,समाप्त करना
1381,aufhören::V,аҟəыҵра,बंद जाना
1382,aufhören::V,аҟəыҵра,समाप्त जाना
1383,gelingen::V,аура,बनना
1384,gelingen::V,аура,अच्छा होना
1385,gelingen::V,аманшəалахара,बनना
1386,gelingen::V,аманшəалахара,अच्छा होना
1387,gelingen::V,алҵра,बनना
1388,gelingen::V,алҵра,अच्छा होना
1389,geraten::V,нзаарын,बन पड़ना
1390,öffnen::V,аартра,खोलना
1391,schließen::V,аркра,बंद करना
1392,stellen::V,аргылара,रखना
1393,setzen::V,артəара,रखना
1394,setzen::V,артəара,बिठाना
1395,legen::V,ақəҵара,रखना
1396,legen::V,ақəҵара,लिटाना
1397,berühren::V,акьысра,छूना
1398,berühren::V,акьысра,स्पर्श करना
1399,berühren::V,алакьысра,छूना
1400,berühren::V,алакьысра,स्पर्श करना
1401,verbinden::V,аҿаҳəара,बाँधना
1402,bedecken::V,ақəршəра,ढकना
1403,aufhängen::V,акнаҳара,लटकाना
1404,anzünden::V,аркра,जलाना
1405,aufheben::V,ашьҭыхра,उठाना
1406,zurücklassen::V,аныжьра,पीछे छोड़ना
1407,verlieren::V,ацəыӡра,खोना
1408,verlieren::V,ацəыӡра,गँवाना
1409,fallen lassen::V,ацəкаҳара,गिराना
1410,machen::V,ачаҧара,करना
1411,machen::V,ачаҧара,बनाना
1412,herstellen::V,аиҵдара,बनाना
1413,herstellen::V,аиҵдара,तैयार करना
1414,bauen::V,аргылара,बनाना
1415,bauen::V,аргылара,निर्माण करना
1416,reparieren::V,арҽеира,मरम्मत करना
1417,verbessern::V,аиҕьтəра,सुधारना
1418,ändern::V,аҧсахра,बदलना
1419,ändern::V,аҧсахра,परीवर्तन करना
1420,graben::V,ажра,खोदना
1421,beugen::V,арҟəра,झुकाना
1422,beugen::V,архəара,झुकाना
1423,biegen::V,арҟəра,झुकाना
1424,biegen::V,архəара,झुकाना
1425,drehen::V,аргьежьра,फेरना
1426,drehen::V,аргьежьра,घुमाना
1427,umdrehen::V,аарҳәра,घुमाना
1428,heben::V,аҩахара,उठाना
1429,heben::V,аҩахара,ऊँचा करना
1430,heben::V,араҳара,उठाना
1431,heben::V,араҳара,ऊँचा करना
1432,hochheben::V,ахагалара,उठाना
1433,hochheben::V,ахагалара,ऊपर को उठाना
1434,hochheben::V,ашьҭҳəара,उठाना
1435,hochheben::V,ашьҭҳəара,ऊपर को उठाना
1436,halten::V,акра,धरना
1437,halten::V,акра,पकड़ना
1438,drücken::V,ақəрӷəӷəара,दबाना
1439,schieben::V,аҵгəара,सरकाना
1440,schieben::V,аҵгəара,खिसकाना
1441,schieben::V,агəара,सरकाना
1442,schieben::V,агəара,खिसकाना
1443,kratzen::V,ацəҟьара,खुरचना
1444,kratzen::V,ацəҟьара,खुजलाना
1445,lecken::V,арбзара,चाटना
1446,beißen::V,ацҳара,काटना
1447,abreißen::V,амжəара,तोड़ना
1448,abschneiden::V,ахҵəара,काट करना
1449,abschneiden::V,аҿахҵəара,काट करना
1450,binden::V,аҿаҳəара,बाँधना
1451,stecken::V,алаҵара,खोंसना
1452,brechen::V,аҧҵəара,तोड़ना
1453,klopfen::V,асра,खटखटाना
1454,hauen::V,ақəкшара,ठोकना
1455,kleben::V,аҷабра,चिपकाना
1456,reiben::V,арҟəыҷра,घिसना
1457,reiben::V,арҟəыҷра,रगड़ना
1458,streichen::V,ахьшьра,लगाना
1459,schleifen::V,ахра,तेज़ करना
1460,schneiden::V,аҧҟара,कतरना
1461,rütteln::V,арҵысра,झकझोरना
1462,schütteln::V,аршəшəара,हिलाना
1463,schwenken::V,аҟьара,घुमाना
1464,schütten::V,аҭаҭəара,उँडेलना
1465,füllen::V,арҭəра,भरना
1466,füllen::V,арҭəра,ठूसना
1467,einwickeln::V,алаҳəара,लपेटना
1468,tragen::V,аҩагара,ढोना
1469,schleppen::V,арҳəазара,घसीटना
1470,ziehen::V,ахара,खींचना
1471,aufbewahren::V,аҵəахра,रखना
1472,werfen::V,аршəра,फेंकना
1473,fangen::V,акра,पकड़ना
1474,packen::V,анкра,पकड़ना
1475,packen::V,аҵкаара,पकड़ना
1476,verstecken::V,аҵəахра,छिपाना
1477,teilen::V,ашара,बाँटना
1478,schicken::V,ашьҭра,भेजना
1479,bringen::V,аагара,लाना
1480,hinzufügen::V,ацҵара,जोड़ना
1481,bekommen::V,аҧшаара,पाना
1482,bekommen::V,архиара,पाना
1483,bekommen::V,аура,पाना
1484,erhalten::V,аиура,पाना
1485,erhalten::V,аиура,मिलना
1486,nehmen::V,агара,लेना
1487,wählen::V,алҧшаара,चुनना
1488,auswählen::V,алхра,चुनना
1489,behindern::V,аҧырхагахара,रोकना
1490,verderben::V,алгара,ख़राब करना
1491,verderben::V,абжьыхра,ख़राब करना
1492,verderben::V,аҧхасҭатəра,ख़राब करना
1493,beschädigen::V,аҧхасҭатəра,नुक़सान पहुँचाना
1494,zerbrechen::V,аҧҽра,तोड़ना
1495,zerreißen::V,аҧжəара,तोड़ना
1496,zerstören::V,аилаҧыххаара,नष्ट करना
1497,zerstören::V,аилаҧыххаара,बरबाद करना
1498,verbrennen::V,абылра,जलाना
1499,geben::V,аҭара,देना
1500,reichen::V,аҭара,थमाना
1501,schenken::V,аҩгара,भेंट देना
1502,versprechen::V,ақəргəыӷра,वादा करना
1503,loben::V,арҽхəара,तारीफ़ करना
1504,küssen::V,агəӡра,चूमना
1505,zudecken::V,аҵахҩара,ढकना
1506,zudecken::V,ақəршəра,ढकना
1507,wecken::V,арҿыхара,जगाना
1508,zeigen::V,арбара,दिखाना
1509,führen::V,аныҟəгара,रास्ता दिखाना
1510,lehren::V,арҵара,पढ़ाना
1511,unterrichten::V,арҧхьара,सिखाना
1512,aufziehen::V,ааӡара,पालना
1513,leiten::V,ахагылазаара,संचालन करना
1514,antreiben::V,арццакра,हड़बड़ाना
1515,lassen::V,арҟаҵара,-आना
1516,lassen::V,арҟаҵара,कराना
1517,einladen::V,ааҕхьара,बुलाना
1518,einladen::V,анаҧхьара,बुलाना
1519,vereinigen::V,аилаҵара,मिलाना
1520,vereinigen::V,аилаҵара,संयुक्त करना
1521,besuchen::V,абара,मिलना से
1522,besuchen::V,абара,मिलने जाना से
1523,treffen::V,аҧылара,मिलना
1524,sich versammeln::V,аизара,इकट्ठा होना
1525,spielen::V,ахəмарра,खेलना
1526,singen::V,ашəаҳəара,गाना
1527,tanzen::V,акəашара,नाचना
1528,sich trennen::V,аилыҵра,अलग होना
1529,verlassen::V,акажьра,छोड़ना
1530,retten::V,Аиқəрхара,बचाना
1531,bewachen::V,ахьчара,आँख रखना पर
1532,schützen::V,ацəыхьчара,रक्षा करना
1533,verteidigen::V,ахьчара,रक्षा करना
1534,sich schlagen::V,аисра,हाथापाई करना
1535,schießen::V,ахысра,गोली मारना
1536,siegen::V,аиааира,जीतना
1537,siegen::V,аиааира,विजय पाना
1538,ärgern::V,аргəаара,चिढ़ाना
1539,schlagen::V,асра,मारना
1540,schlagen::V,аҭасра,मारना
1541,stechen::V,алакшара,भेदना
1542,stechen::V,алакшара,भोंकना
1543,stoßen::V,агəҭасра,धक्का देना
1544,stoßen::V,агəҭасра,झटका देना
1545,stehlen::V,аӡара,चोरी करना
1546,stören::V,аҧырхагахара,बुरा लगना
1547,belästigen::V,аргəамҵра,तंग करना
1548,verbergen::V,аӡара,लुकाना
1549,täuschen::V,ажьара,धोखा देना
1550,betrügen::V,ажьара,धोखा देना
1551,töten::V,ашьра,मारना
1552,töten::V,ашьра,मार डालना
1553,wohnen::V,анхара,रहना
1554,arbeiten::V,аусура,काम करना
1555,sammeln::V,аҟəшəара,जमा करना
1556,pflücken::V,аҿыршəара,चुनना
1557,pflücken::V,аҿыршəара,तोड़ना
1558,pflücken::V,аҿыхра,चुनना
1559,pflücken::V,аҿыхра,तोड़ना
1560,jagen::V,ашəарыцара,आखेट करना
1561,jagen::V,ашəарыцара,शिकार करना
1562,fischen::V,аҧсыӡ икуеит,मछली पकड़ना
1563,fassen::V,акра,पकड़ना
1564,hüten::V,арҳəра,चराना
1565,hüten::V,ахьчара,चराना
1566,treiben::V,акацара,हाँकना
1567,anbinden::V,адҳəалара,बाँधना
1568,füttern::V,акырҿаҵара,खिलाना
1569,melken::V,ахьара,दुहना
1570,hacken::V,аҟəаҟəара,काटना
1571,gießen::V,аҵаҭəара,सींचना
1572,reifen::V,ашəра,पकना
1573,reifen::V,аҟалара,पकना
1574,zubereiten::V,ацура,पकाना
1575,kochen::V,ажəра,पकाना
1576,kochen::V,ажəра,राँधना
1577,backen::V,аӡра,पकाना
1578,braten::V,аӡра,तलना
1579,braten::V,аӡра,भूनना
1580,umrühren::V,аилрыхра,फेंटना
1581,stricken::V,аҧара,बुनना
1582,nähen::V,аӡахра,सीना
1583,färben::V,ашəра,रँगना
1584,reinigen::V,арыцқьара,साफ़ करना
1585,reinigen::V,арыцқьара,शुद्ध करना
1586,waschen::V,аӡәӡәара,धोना
1587,abwischen::V,арбара,पोंछ्ना
1588,spülen::V,аҭыршара,माँजना
1589,spülen::V,аҭыршара,खँगालना
1590,fegen::V,аҧссара,बुहारना
1591,baden::V,аҽыкəабара,स्नान करना
1592,sich waschen::V,аҽыӡəӡəара,नहाना
1593,sich waschen::V,аҽыӡəӡəара,हाथ-मुँह धोना
1594,ausziehen::V,ашəыхра,उतारना
1595,anziehen::V,ашəҵара,पहनना
1596,sich anziehen::V,аҽеилаҳəара,कपड़े पहनना
1597,kämmen::V,аҳəара,कंघी करना
1598,schmücken::V,арҧшӡара,सजाना
1599,schmücken::V,арҧшӡара,सँवारना
1600,sagen::V,аҳəара,कहना
1601,sagen::V,аҳəара,बताना
1602,sprechen::V,ацəажəара,बोलना
1603,reden::V,ацəажəара,बोलना
1604,reden::V,ацəажəара,बात करना
1605,reden::V,аицәажәара,बोलना
1606,reden::V,аицәажәара,बात करना
1607,sich unterhalten::V,аицәажәара,बात करना
1608,sich unterhalten::V,аицәажәара,बातचीत करना
1609,fragen::V,азҵаара,पूछ्ना
1610,fragen::V,азҵаара,प्रश्न करना
1611,bitten::V,аҳəара,माँगना से
1612,erzählen::V,аҳəара,बताना
1613,mitteilen::V,азыцҳара,ख़बर देना
1614,mitteilen::V,азыцҳара,सूचना देना
1615,nennen::V,ахьӡҵара,नाम देना
1616,rufen::V,азҿыҭра,बुलाना
1617,prahlen::V,аҽхəара,शेख़ी बघारना
1618,übersetzen::V,аиҭагара,अनुवाद करना
1619,denken::V,азхəыцра,सोचना
1620,glauben::V,ахаҵара,विश्वास करना
1621,bemerken::V,агəаҭара,ध्यान देना पर
1622,erkennen::V,адырра,पहचानना
1623,begreifen::V,аилкаара,समझना
1624,verstehen::V,аҳара,सुनना
1625,lernen::V,аҵара,पढ़ना
1626,wissen::V,адырра,जानना
1627,wissen::V,адырра,मालूम होना
1628,sich erinnern an::V,агəаларшəара,याद करना
1629,vergessen::V,ахашҭра,भूलना
1630,vergessen::V,ахашҭра,बिसारना
1631,messen::V,ашəара,नापना
1632,zählen::V,аҧхьаӡара,गिनना
1633,rechnen::V,аҳасабра,गणना करना
1634,rechnen::V,аҳасабра,हिसाब करना
1635,lesen::V,аҧхьара,पढ़ना
1636,besitzen::V,амазаара,मालिक होना
1637,besitzen::V,амазаара,स्वामी होना
1638,kaufen::V,Аахəара,ख़रीदना
1639,verkaufen::V,аҭира,बेचना
1640,bezahlen::V,ахҭынҵара,चुकाना
1641,bezahlen::V,ахҭынҵара,अदा करना
1642,bezahlen::V,ашəара,चुकाना
1643,bezahlen::V,ашəара,अदा करना
1644,zahlen::V,ашəара,अदा करना
1645,ertragen::V,ачҳара,सहना
1646,Moor::N,,झाबर
1647,Moor::N,,धँसान
1648,Kralle::N,,पंजा
1649,Kralle::N,,नाख़ून
1650,Schwarm::N,,झुंड
1651,Sache::N,,चीज़
1652,Sache::N,,वस्तु
1653,Menge::N,,मात्रा
1654,Essen::N,,खाना
1655,Geschäft::N,,सौदा
1656,Geschäft::N,,व्यापार
1657,Monat::N,,मास
1658,Monat::N,,महीना
1659,Jahr::N,,बरस
1660,Jahr::N,,वर्ष
1661,dünn::A,,महीन
1662,dünn::A,,बारीक
1663,roh::A,,कच्चा
1664,durch::PRP,,के पार
1665,was::FPRN,,क्या
1666,rauschen::V,,सरसराना
1667,zu sehen sein::V,,दिखाई देना
1668,wenden::V,,पलटना
1669,wenden::V,,मोड़ना
1670,ergreifen::V,,पकड़ना
1671,ergreifen::V,,हाथ में लेना
1672,bewahren::V,,बनाए रखना
1673,wünschen::V,,कामना करना
1674,wiegen::V,,झुलाना
1675,treten::V,,ठोकर मारना
1676,kehren::V,,झाड़ना
1677,malen::V,,कींचना
1678,zeichnen::V,,चित्र कींचना
1679,schreiben::V,,लिखना
1680,beherrschen::V,,शासन करना पर
