,Concept_ID,kv,se
3746,offen::A,оссьӧм,rabas
3747,offen::A,оссьӧм,áávus
3748,offen::A,оссьӧм,jââ´ldes
3749,offen::A,оссьӧм,а̄в
3750,geschlossen::A,игана,måskoes
3751,geschlossen::A,игана,dahpas
3752,geschlossen::A,игана,gitta
3753,geschlossen::A,игана,kiddâ
3754,geschlossen::A,игана,ǩidd
3755,geschlossen::A,игана,mååskas
3756,geschlossen::A,пӧдана,måskoes
3757,geschlossen::A,пӧдана,dahpas
3758,geschlossen::A,пӧдана,gitta
3759,geschlossen::A,пӧдана,kiddâ
3760,geschlossen::A,пӧдана,ǩidd
3761,geschlossen::A,пӧдана,mååskas
3762,sauber::A,сӧдз,raejnies
3763,sauber::A,сӧдз,rájnas
3764,sauber::A,сӧдз,buhtes
3765,sauber::A,сӧдз,ráinnas
3766,sauber::A,сӧдз,čurgâd
3767,sauber::A,сӧдз,puu´ttes
3768,sauber::A,сӧдз,чӣллк
3769,sauber::A,сӧстӧм,raejnies
3770,sauber::A,сӧстӧм,rájnas
3771,sauber::A,сӧстӧм,buhtes
3772,sauber::A,сӧстӧм,ráinnas
3773,sauber::A,сӧстӧм,čurgâd
3774,sauber::A,сӧстӧм,puu´ttes
3775,sauber::A,сӧстӧм,чӣллк
3776,schmutzig::A,нятьӧсь,sleagroeh
3777,schmutzig::A,нятьӧсь,duolvas
3778,schmutzig::A,нятьӧсь,duolvvas
3779,schmutzig::A,нятьӧсь,tuol'vii
3780,schmutzig::A,нятьӧсь,sähssai
3781,schmutzig::A,нятьӧсь,са̄ккьс
3782,roh::A,путӧм,saajpe
3783,roh::A,путӧм,saajpes
3784,roh::A,путӧм,njuoskas
3785,roh::A,путӧм,njuoskkas
3786,roh::A,путӧм,njuoskâs
3787,roh::A,путӧм,njuõckas
3788,roh::A,путӧм,ню̄ццк
3789,reif::A,кисьмалӧм,njoetseldh
3790,reif::A,кисьмалӧм,láddam
3791,reif::A,кисьмалӧм,givssas
3792,reif::A,кисьмалӧм,кӣркна
3793,reif::A,кисьмалӧм,са̄ххьплуввма
3794,lecker::A,кӧра ,hearskoes
3795,lecker::A,кӧра ,hærssko
3796,lecker::A,кӧра ,njálggat
3797,lecker::A,кӧра ,njäälgis
3798,lecker::A,кӧра ,njõ´ddi
3799,lecker::A,кӧра ,шӣг
3800,süß::A,чӧскыт,sieties
3801,süß::A,чӧскыт,hálmes
3802,süß::A,чӧскыт,hálmmá
3803,süß::A,чӧскыт,njálggat
3804,süß::A,чӧскыт,njäälgis
3805,süß::A,чӧскыт,njää´ljes
3806,süß::A,чӧскыт,ня̄ллькесь
3807,bitter::A,курыт,bihtseds
3808,bitter::A,курыт,baetjkies
3809,bitter::A,курыт,bitjes
3810,bitter::A,курыт,tsibtsa
3811,bitter::A,курыт,bahča
3812,bitter::A,курыт,pišker
3813,bitter::A,курыт,poččâ
3814,bitter::A,курыт,pe´čǩǩer
3815,bitter::A,курыт,пыччкар
3816,sauer::A,шӧма ,baetjkies
3817,sauer::A,шӧма ,goastes
3818,sauer::A,шӧма ,suvres
3819,sauer::A,шӧма ,suvrris
3820,sauer::A,шӧма ,suuvres
3821,sauer::A,шӧма ,kuástis
3822,sauer::A,шӧма ,kuä´stt
3823,sauer::A,шӧма ,кӯцц
3824,hell::A,югыт,tjuavkeds
3825,hell::A,югыт,tjuovggat
3826,hell::A,югыт,čuovgat
3827,hell::A,югыт,čuovvâd
3828,hell::A,югыт,čuõvvâd
3829,hell::A,югыт,чуввесь
3830,dunkel::A,пемыт,sjuevnjeds
3831,dunkel::A,пемыт,sjævnnjat
3832,dunkel::A,пемыт,seavdnjat
3833,dunkel::A,пемыт,sevŋâd
3834,dunkel::A,пемыт,seu´nnjed
3835,dunkel::A,пемыт,се̄ввьнесь
3836,schwarz::A,сьӧд,tjeehpes
3837,schwarz::A,сьӧд,tjáhppat
3838,schwarz::A,сьӧд,čáhppes
3839,schwarz::A,сьӧд,čappâd
3840,schwarz::A,сьӧд,čappâd
3841,schwarz::A,сьӧд,чо̄а̄хпесь
3842,weiß::A,чочком,veelkes
3843,weiß::A,чочком,bedjat
3844,weiß::A,чочком,vielggat
3845,weiß::A,чочком,vielgat
3846,weiß::A,чочком,viel'gâd
3847,weiß::A,чочком,viõlggâd
3848,weiß::A,чочком,вӣллькесь
3849,rot::A,гӧрд,rööpses
3850,rot::A,гӧрд,ruoppsat
3851,rot::A,гӧрд,ruoksat
3852,rot::A,гӧрд,ruop'sâd
3853,rot::A,гӧрд,ruõpssâd
3854,rot::A,гӧрд,рӯппсесь
3855,gelb::A,веж,viskes
3856,gelb::A,веж,visská
3857,gelb::A,веж,fiskes
3858,gelb::A,веж,viskâd
3859,gelb::A,веж,viskkâd
3860,gelb::A,веж,руччк'сь
3861,blau::A,лӧз,plaave
3862,blau::A,лӧз,alek
3863,blau::A,лӧз,lahtte
3864,blau::A,лӧз,alit
3865,blau::A,лӧз,čuov'jâd
3866,blau::A,лӧз,ââ´liǩ
3867,blau::A,лӧз,алехь
3868,grün::A,веж,kruana
3869,grün::A,веж,kroenes
3870,grün::A,веж,ruodná
3871,grün::A,веж,ruoná
3872,grün::A,веж,ruonas
3873,grün::A,веж,ruánáá
3874,grün::A,веж,ruânn
3875,grün::A,веж,ruõnâs
3876,grün::A,веж,руэнн
3877,grau::A,руд,kraevies
3878,grau::A,руд,rávuk
3879,grau::A,руд,rávvat
3880,grau::A,руд,ránis
3881,grau::A,руд,räänis
3882,grau::A,руд,rää´nes
3883,grau::A,руд,кӯввесь
3884,grau::A,бусӧй,kraevies
3885,grau::A,бусӧй,rávuk
3886,grau::A,бусӧй,rávvat
3887,grau::A,бусӧй,ránis
3888,grau::A,бусӧй,räänis
3889,grau::A,бусӧй,rää´nes
3890,grau::A,бусӧй,кӯввесь
3891,bunt::A,быдрӧма,girjak
3892,bunt::A,быдрӧма,girjái
3893,bunt::A,быдрӧма,máŋggaivnat
3894,bunt::A,быдрӧма,ivdnái
3895,bunt::A,быдрӧма,kirjáá
3896,bunt::A,быдрӧма,ǩe´rjj
3897,bunt::A,быдрӧма,ǩeârjaž
3898,bunt::A,быдрӧма,кыррьй
3899,billig::A,донтӧм,aelpies
3900,billig::A,донтӧм,liehties
3901,billig::A,донтӧм,álbbe
3902,billig::A,донтӧм,hálbi
3903,billig::A,донтӧм,hälbi
3904,billig::A,донтӧм,hä´lbb
3905,billig::A,донтӧм,вӯгас
3906,billig::A,донтӧм,вӯгкесь
3907,teuer::A,дона,dovres
3908,teuer::A,дона,divras
3909,teuer::A,дона,divrras
3910,teuer::A,дона,tiivrâs
3911,teuer::A,дона,kaallâš
3912,teuer::A,дона,ко̄а̄ллэш
3913,wertvoll::A,дона,aarvoes
3914,wertvoll::A,дона,árvulasj
3915,wertvoll::A,дона,árvvolaš
3916,wertvoll::A,дона,tiivrâs
3917,wertvoll::A,дона,kaallâš
3918,wertvoll::A,дона,а̄ррвъесь
3919,wertvoll::A,дона,ко̄а̄ллшэсь
3920,blind::A,синтӧм,tjelmehts
3921,blind::A,синтӧм,tjalmedibme
3922,blind::A,синтӧм,čalmmeheapme
3923,blind::A,синтӧм,čuovggaheapme
3924,blind::A,синтӧм,šoohâd
3925,blind::A,синтӧм,ča'lmettem
3926,blind::A,синтӧм,čââ´lmte´m
3927,blind::A,синтӧм,чальмхем
3928,taub::A,пельтӧм,bieljehts
3929,taub::A,пельтӧм,bieljedibme
3930,taub::A,пельтӧм,bealjeheapmi
3931,taub::A,пельтӧм,pel'jittem
3932,taub::A,пельтӧм,pee´lljte´m
3933,taub::A,пельтӧм,пе̄лльйхем
3934,taub::A,пельтӧм,кулхэмесь
3935,taub::A,пельтӧм,кулнаххьтэм
3936,kräftig::A,вына,veaksehks
3937,kräftig::A,вына,gievrra
3938,kräftig::A,вына,gievra
3939,kräftig::A,вына,viek'sâ
3940,kräftig::A,вына,viõhss
3941,kräftig::A,вына,вӣгкъесь
3942,kräftig::A,вына,тоаввсамусс
3943,stark::A,вына,raavtehtje
3944,stark::A,вына,nanos
3945,stark::A,вына,gievrra
3946,stark::A,вына,kievra
3947,stark::A,вына,nanus
3948,stark::A,вына,viek'sâ
3949,stark::A,вына,raavâs
3950,stark::A,вына,роавас
3951,schwach::A,некодя,dåsmoes
3952,schwach::A,некодя,fámodibme
3953,schwach::A,некодя,fámoheapme
3954,schwach::A,некодя,njuoras
3955,schwach::A,некодя,hiäju
3956,schwach::A,некодя,njuorâs
3957,schwach::A,некодя,rââ´šš
3958,schwach::A,некодя,njuõrâs
3959,schwach::A,некодя,рашшь
3960,schwach::A,некодя,ражесь
3961,schwach::A,некодя,са̄мхэм
3962,fett::A,госа,buajtehks
3963,fett::A,госа,buojdák
3964,fett::A,госа,buoidi
3965,fett::A,госа,puáidáh
3966,fett::A,госа,pueidaǥ
3967,fett::A,госа,пуййт
3968,schlank::A,статя,siegkies
3969,schlank::A,статя,bievrek
3970,schlank::A,статя,njuorro
3971,schlank::A,статя,seaggi
3972,schlank::A,статя,šoođbâs
3973,schlank::A,статя,seä´ǧ'ǧ
3974,schlank::A,статя,се̄ӈькесь
3975,hübsch::A,басӧк,faavroes
3976,hübsch::A,басӧк,fávrro
3977,hübsch::A,басӧк,fávru
3978,hübsch::A,басӧк,muččâd
3979,hübsch::A,басӧк,mooččâd
3980,hübsch::A,басӧк,мо̄джесь
3981,böse::A,лёк,vesties
3982,böse::A,лёк,bahá
3983,böse::A,лёк,bahá
3984,böse::A,лёк,paa
3985,böse::A,лёк,ilbâd
3986,böse::A,лёк,paas
3987,böse::A,лёк,ilbbâd
3988,böse::A,лёк,поасс
3989,böse::A,лёк,кэ̄рряй
3990,dumm::A,бӧбӧв,gåffoeh
3991,dumm::A,бӧбӧв,jalla
3992,dumm::A,бӧбӧв,doavki
3993,dumm::A,бӧбӧв,tuhme
3994,dumm::A,бӧбӧв,tu´hmm
3995,dumm::A,бӧбӧв,о̄менэш
3996,dumm::A,бӧбӧв,то̄ӆӆкхем
3997,dumm::A,вежӧртӧм,gåffoeh
3998,dumm::A,вежӧртӧм,jalla
3999,dumm::A,вежӧртӧм,doavki
4000,dumm::A,вежӧртӧм,tuhme
4001,dumm::A,вежӧртӧм,tu´hmm
4002,dumm::A,вежӧртӧм,о̄менэш
4003,dumm::A,вежӧртӧм,то̄ӆӆкхем
4004,faul::A,дыш,aeblehts
4005,faul::A,дыш,lájkke
4006,faul::A,дыш,láiki
4007,faul::A,дыш,läški
4008,faul::A,дыш,lä´šǩǩ
4009,faul::A,дыш,ла̄шькесь
4010,fleißig::A,уджалicь,rudtjege
4011,fleißig::A,уджалicь,vïssjeles
4012,fleißig::A,уджалicь,vissjal
4013,fleißig::A,уджалicь,viššal
4014,fleißig::A,уджалicь,doaimmalaš
4015,fleißig::A,уджалicь,viššâl
4016,fleißig::A,уджалicь,re´ttev
4017,geizig::A,жикмӧра,saejkies
4018,geizig::A,жикмӧра,hánes
4019,geizig::A,жикмӧра,gáhcci
4020,geizig::A,жикмӧра,gárži
4021,geizig::A,жикмӧра,käcci
4022,geizig::A,жикмӧра,häänis
4023,geizig::A,жикмӧра,kä´cc
4024,geizig::A,жикмӧра,сыннҍ
4025,geizig::A,жикмӧра,скухьпесь
4026,geizig::A,горшаліcь,saejkies
4027,geizig::A,горшаліcь,hánes
4028,geizig::A,горшаліcь,gáhcci
4029,geizig::A,горшаліcь,gárži
4030,geizig::A,горшаліcь,käcci
4031,geizig::A,горшаліcь,häänis
4032,geizig::A,горшаліcь,kä´cc
4033,geizig::A,горшаліcь,сыннҍ
4034,geizig::A,горшаліcь,скухьпесь
4035,klug::A,авья,vihtehks
4036,klug::A,авья,vijses
4037,klug::A,авья,jiermmá
4038,klug::A,авья,fihtolaš
4039,klug::A,авья,jiä'rmálâš
4040,klug::A,авья,hitrai
4041,klug::A,авья,то̄ӆӆкэш
4042,klug::A,авья,вӣллвэсь
4043,klug::A,вежӧра,vihtehks
4044,klug::A,вежӧра,vijses
4045,klug::A,вежӧра,jiermmá
4046,klug::A,вежӧра,fihtolaš
4047,klug::A,вежӧра,jiä'rmálâš
4048,klug::A,вежӧра,hitrai
4049,klug::A,вежӧра,то̄ӆӆкэш
4050,klug::A,вежӧра,вӣллвэсь
4051,geschickt::A,кипода,tjiehpies
4052,geschickt::A,кипода,tjiehppe
4053,geschickt::A,кипода,čeahppi
4054,geschickt::A,кипода,čeppi
4055,geschickt::A,кипода,čeä´p'p
4056,geschickt::A,кипода,чепесь
4057,lieb::A,муса,boerehks
4058,lieb::A,муса,lådje
4059,lieb::A,муса,gieres
4060,lieb::A,муса,ráhkis
4061,lieb::A,муса,láđis
4062,lieb::A,муса,räähis
4063,lieb::A,муса,pue´rr
4064,lieb::A,муса,rää´ǩǩes
4065,lieb::A,муса,мӣлса
4066,lieb::A,дзулиньӧй,boerehks
4067,lieb::A,дзулиньӧй,lådje
4068,lieb::A,дзулиньӧй,gieres
4069,lieb::A,дзулиньӧй,ráhkis
4070,lieb::A,дзулиньӧй,láđis
4071,lieb::A,дзулиньӧй,räähis
4072,lieb::A,дзулиньӧй,pue´rr
4073,lieb::A,дзулиньӧй,rää´ǩǩes
4074,lieb::A,дзулиньӧй,мӣлса
4075,lustig::A,гажа,lustes
4076,lustig::A,гажа,suohtas
4077,lustig::A,гажа,hávski
4078,lustig::A,гажа,hitruu
4079,lustig::A,гажа,iilooš
4080,lustig::A,гажа,hää´sǩ
4081,lustig::A,гажа,viä´s'sel
4082,lustig::A,гажа,руэняс
4083,sanft::A,лебезнӧй,lïemkeds
4084,sanft::A,лебезнӧй,lines
4085,sanft::A,лебезнӧй,lágŋet
4086,sanft::A,лебезнӧй,linis
4087,sanft::A,лебезнӧй,láđis
4088,sanft::A,лебезнӧй,liägus
4089,sanft::A,лебезнӧй,pivvâl
4090,sanft::A,лебезнӧй,heä´nn
4091,sanft::A,лебезнӧй,э̄йвсесь
4092,hungrig::A,тшыг,nælggomin
4093,hungrig::A,тшыг,nealggas
4094,hungrig::A,тшыг,neälǥlaž
4095,hungrig::A,тшыг,не̄лльк
4096,krank::A,шогалiсь,skïemtje
4097,krank::A,шогалiсь,skibás
4098,krank::A,шогалiсь,buohcci
4099,krank::A,шогалiсь,pyec'cee
4100,krank::A,шогалiсь,puõcci
4101,krank::A,шогалiсь,panntiõrvas
4102,krank::A,шогалiсь,кэ̄бп
4103,nackt::A,куш,båadtsoeh
4104,nackt::A,куш,rihtso
4105,nackt::A,куш,álás
4106,nackt::A,куш,pie'tittem
4107,nackt::A,куш,piät'táá
4108,nackt::A,куш,päälljas
4109,nackt::A,куш,пефта
4110,nackt::A,куш,па̄льяс
4111,traurig::A,жугыль,håjnoes
4112,traurig::A,жугыль,suohtas
4113,traurig::A,жугыль,hådje
4114,traurig::A,жугыль,ahkit
4115,traurig::A,жугыль,ahheev
4116,traurig::A,жугыль,â´ǩǩed
4117,traurig::A,жугыль,чуэввесь
4118,lebendig::A,ловья,jielije
4119,lebendig::A,ловья,viesso
4120,lebendig::A,ловья,ealli
4121,lebendig::A,ловья,eeleev
4122,lebendig::A,ловья,jie´lli
4123,lebendig::A,ловья,е̄лльгденҍ
4124,gut::A,бур,buerie
4125,gut::A,бур,buorre
4126,gut::A,бур,buorre
4127,gut::A,бур,pyeṛi
4128,gut::A,бур,šiõǥǥ
4129,gut::A,бур,pue´rr
4130,gut::A,бур,шувв
4131,gut::A,бур,пуррь
4132,schlecht::A,умӧль,nåake
4133,schlecht::A,умӧль,skraape
4134,schlecht::A,умӧль,mådtan
4135,schlecht::A,умӧль,nievrre
4136,schlecht::A,умӧль,headju
4137,schlecht::A,умӧль,heittot
4138,schlecht::A,умӧль,hyeṇi
4139,schlecht::A,умӧль,niev'ri
4140,schlecht::A,умӧль,hue´nn
4141,schlecht::A,умӧль,нюэссь
4142,schlecht::A,умӧль,ню̄э̄зесь
4143,schlimm::A,нештӧм,nåake
4144,schlimm::A,нештӧм,bahá
4145,schlimm::A,нештӧм,vearrái
4146,schlimm::A,нештӧм,niev'ri
4147,schlimm::A,нештӧм,neu´rr
4148,schlimm::A,нештӧм,ню̄э̄зесь
4149,alt::A,важ,båeries
4150,alt::A,важ,oames
4151,alt::A,важ,boaris
4152,alt::A,важ,uámis
4153,alt::A,важ,vuä´mes
4154,alt::A,важ,вуэммь
4155,neu::A,виль,orre
4156,neu::A,виль,ådås
4157,neu::A,виль,ođas
4158,neu::A,виль,uuđâs
4159,neu::A,виль,oođâs
4160,neu::A,виль,о̄дт
4161,ehemalig::A,вӧвлӧм,evtebe
4162,ehemalig::A,вӧвлӧм,åvdep
4163,ehemalig::A,вӧвлӧм,dološ
4164,ehemalig::A,вӧвлӧм,oovdiš
4165,ehemalig::A,вӧвлӧм,tuâl'jõž
4166,ehemalig::A,вӧвлӧм,туллъя
4167,ehemalig::A,вӧвлӧм,э̄ввтлэсь
4168,alt[Lebewesen]::A,года,voeres
4169,alt[Lebewesen]::A,года,vuoras
4170,alt[Lebewesen]::A,года,boares
4171,alt[Lebewesen]::A,года,vuoras
4172,alt[Lebewesen]::A,года,puáris
4173,alt[Lebewesen]::A,года,puä´res
4174,alt[Lebewesen]::A,года,пуэресь
4175,alt[Lebewesen]::A,годдэза,voeres
4176,alt[Lebewesen]::A,годдэза,vuoras
4177,alt[Lebewesen]::A,годдэза,boares
4178,alt[Lebewesen]::A,годдэза,vuoras
4179,alt[Lebewesen]::A,годдэза,puáris
4180,alt[Lebewesen]::A,годдэза,puä´res
4181,alt[Lebewesen]::A,годдэза,пуэресь
4182,jung::A,том,noere
4183,jung::A,том,nuorra
4184,jung::A,том,nuorra
4185,jung::A,том,nuoṛâ
4186,jung::A,том,nuõrr
4187,jung::A,том,нӯрр
4188,arm::A,гов,giefies
4189,arm::A,гов,hædjo
4190,arm::A,гов,geafi
4191,arm::A,гов,kevhi
4192,arm::A,гов,ǩeeu´h
4193,arm::A,гов,ва̄йваш
4194,arm::A,беднӧй,giefies
4195,arm::A,беднӧй,hædjo
4196,arm::A,беднӧй,geafi
4197,arm::A,беднӧй,kevhi
4198,arm::A,беднӧй,ǩeeu´h
4199,arm::A,беднӧй,ва̄йваш
4200,reich::A,эма,ræjhkoes
4201,reich::A,эма,boanndá
4202,reich::A,эма,rikkis
4203,reich::A,эма,riges
4204,reich::A,эма,ree´ǧǧes
4205,reich::A,эма,ва̄птэк
4206,bekannt::A,тӧдса,åehpies
4207,bekannt::A,тӧдса,oahpes
4208,bekannt::A,тӧдса,dieđus
4209,bekannt::A,тӧдса,uápis
4210,bekannt::A,тӧдса,tuubdâs
4211,bekannt::A,тӧдса,toobdâs
4212,bekannt::A,тӧдса,томтас
4213,fremd::A,чужӧй,ammes
4214,fremd::A,чужӧй,amás
4215,fremd::A,чужӧй,vieres
4216,fremd::A,чужӧй,amas
4217,fremd::A,чужӧй,vie'res
4218,fremd::A,чужӧй,puigâ
4219,fremd::A,чужӧй,vee´res
4220,fremd::A,чужӧй,е̄ххк
4221,fremd::A,чужӧй,вӣресь
4222,verschieden::A,быдкодь,ovmese
4223,verschieden::A,быдкодь,moattelágásj
4224,verschieden::A,быдкодь,iesjgeŋgalágásj
4225,verschieden::A,быдкодь,eará
4226,verschieden::A,быдкодь,eresláván
4227,verschieden::A,быдкодь,jee´res
4228,verschieden::A,быдкодь,jee´resnallšem
4229,verschieden::A,быдкодь,югке
4230,verschieden::A,быдкодь,югкеналшэм
4231,nah::A,матiсь,gietskies
4232,nah::A,матiсь,lahka
4233,nah::A,матiсь,lagas
4234,nah::A,матiсь,a'ldemuš
4235,nah::A,матiсь,âlddlõs
4236,nah::A,матiсь,альтэсь
4237,fern::A,ылicь,gahkese
4238,fern::A,ылicь,guhkken
4239,fern::A,ылicь,gáiddus
4240,fern::A,ылicь,kuhás
4241,fern::A,ылicь,ku´ǩes
4242,fern::A,ылicь,туммплэсь
4243,linker::A,шульга,gårroeh
4244,linker::A,шульга,gåro
4245,linker::A,шульга,gurut
4246,linker::A,шульга,čižet
4247,linker::A,шульга,či´ǯǯ
4248,linker::A,шульга,чинч
4249,rechter::A,веськытланись,åelkies
4250,rechter::A,веськытланись,oalges
4251,rechter::A,веськытланись,olgeš
4252,rechter::A,веськытланись,uál'gis
4253,rechter::A,веськытланись,vuõiǥâs
4254,rechter::A,веськытланись,вуэлькесь
4255,anderer::A,мукӧд,jeatjebe
4256,anderer::A,мукӧд,nubbe
4257,anderer::A,мукӧд,eará
4258,anderer::A,мукӧд,nubbi
4259,anderer::A,мукӧд,nubbe
4260,anderer::A,мукӧд,nu´bb
4261,anderer::A,мукӧд,jee´res
4262,anderer::A,мукӧд,мудта
4263,anderer::A,мукӧд,е̄ресь
4264,erster::A,медодзза,voestes
4265,erster::A,медодзза,vuostasj
4266,erster::A,медодзза,vuosttaš
4267,erster::A,медодзза,vuos'muš
4268,erster::A,медодзза,vuõs's
4269,erster::A,медодзза,õõu´dmõs
4270,erster::A,медодзза,авьтмусс
4271,zweiter::A,кыкӧт,mubpie
4272,zweiter::A,кыкӧт,nubbe
4273,zweiter::A,кыкӧт,nubbi
4274,zweiter::A,кыкӧт,nubbe
4275,zweiter::A,кыкӧт,nu´bb
4276,zweiter::A,кыкӧт,ныммьп
4277,dritter::A,куимӧт,gåalmede
4278,dritter::A,куимӧт,goalmát
4279,dritter::A,куимӧт,goalmmát
4280,dritter::A,куимӧт,kuálmád
4281,dritter::A,куимӧт,kuälmad
4282,dritter::A,куимӧт,кӯа̄ллмант
4283,dritter::A,куимӧдз,gåalmede
4284,dritter::A,куимӧдз,goalmát
4285,dritter::A,куимӧдз,goalmmát
4286,dritter::A,куимӧдз,kuálmád
4287,dritter::A,куимӧдз,kuälmad
4288,dritter::A,куимӧдз,кӯа̄ллмант
4289,letzter::A,бӧрья,minngemes
4290,letzter::A,бӧрья,maŋemus
4291,letzter::A,бӧрья,maŋimus
4292,letzter::A,бӧрья,majemuš
4293,letzter::A,бӧрья,mââi´mõs
4294,letzter::A,бӧрья,маӈьмусс
4295,letzter::A,мёдбӧрья,minngemes
4296,letzter::A,мёдбӧрья,maŋemus
4297,letzter::A,мёдбӧрья,maŋimus
4298,letzter::A,мёдбӧрья,majemuš
4299,letzter::A,мёдбӧрья,mââi´mõs
4300,letzter::A,мёдбӧрья,маӈьмусс
4301,auf einmal::ADV,тшӧтш,avtatrajes
4302,auf einmal::ADV,тшӧтш,hávális
4303,auf einmal::ADV,тшӧтш,hávil
4304,auf einmal::ADV,тшӧтш,tove
4305,auf einmal::ADV,тшӧтш,аххтан
4306,zusammen::ADV,ӧтлаын,ektine
4307,zusammen::ADV,ӧтлаын,ektesne
4308,zusammen::ADV,ӧтлаын,tjåenghkesne
4309,zusammen::ADV,ӧтлаын,siegen
4310,zusammen::ADV,ӧтлаын,oktan
4311,zusammen::ADV,ӧтлаын,ovttas
4312,zusammen::ADV,ӧтлаын,čoahkis
4313,zusammen::ADV,ӧтлаын,oovtâst
4314,zusammen::ADV,ӧтлаын,õõutsââ´jest
4315,zusammen::ADV,ӧтлаын,аххтан
4316,zusammen::ADV,ӧтлаын,эфтэсьт
4317,lange::ADV,дыр,guhkiem
4318,lange::ADV,дыр,guhkev
4319,lange::ADV,дыр,mælggadav
4320,lange::ADV,дыр,guhká
4321,lange::ADV,дыр,kuhe
4322,lange::ADV,дыр,kuhháá
4323,lange::ADV,дыр,kuu´ǩǩ
4324,lange::ADV,дыр,кугкь
4325,plötzlich::ADV,друг,faahketji
4326,plötzlich::ADV,друг,hæhkkat
4327,plötzlich::ADV,друг,fáhkkestaga
4328,plötzlich::ADV,друг,fakkist
4329,plötzlich::ADV,друг,kruu´ta
4330,plötzlich::ADV,друг,а̄йнханна
4331,sofort::ADV,тшӧтш,dallegh
4332,sofort::ADV,тшӧтш,dalá
4333,sofort::ADV,тшӧтш,dalánagi
4334,sofort::ADV,тшӧтш,dakkavide
4335,sofort::ADV,тшӧтш,dakkaviđe
4336,sofort::ADV,тшӧтш,tállán
4337,sofort::ADV,тшӧтш,naraaz
4338,sofort::ADV,тшӧтш,атть
4339,später::ADV,медбӧрын,mænngan 
4340,später::ADV,медбӧрын,maŋŋebut
4341,später::ADV,медбӧрын,maŋŋel
4342,später::ADV,медбӧрын,maŋ̣eláá
4343,später::ADV,медбӧрын,mâ´ŋŋlakast
4344,später::ADV,медбӧрын,маӈӈа
4345,jetzt::ADV,ӧні,daelie
4346,jetzt::ADV,ӧні,dal
4347,jetzt::ADV,ӧні,dal
4348,jetzt::ADV,ӧні,tääl
4349,jetzt::ADV,ӧні,ââ´n
4350,jetzt::ADV,ӧні,атть
4351,heute::ADV,талун,daenbien
4352,heute::ADV,талун,uddni
4353,heute::ADV,талун,odne
4354,heute::ADV,талун,onne
4355,heute::ADV,талун,tä´bbe
4356,heute::ADV,талун,та̄ррьм
4357,morgen::ADV,ашын,jirreden
4358,morgen::ADV,ашын,idet
4359,morgen::ADV,ашын,ihttin
4360,morgen::ADV,ашын,itten
4361,morgen::ADV,ашын,jâđđa
4362,morgen::ADV,ашын,янта
4363,bald::ADV,чожа,varke
4364,bald::ADV,чожа,ruvva
4365,bald::ADV,чожа,farga
4366,bald::ADV,чожа,vorgâ
4367,bald::ADV,чожа,sõrgg
4368,bald::ADV,чожа,вэхтэнне
4369,dann::ADV,сыбӧрын,die
4370,dann::ADV,сыбӧрын,dalloj
4371,dann::ADV,сыбӧрын,de
4372,dann::ADV,сыбӧрын,te
4373,dann::ADV,сыбӧрын,de
4374,dann::ADV,сыбӧрын,teä
4375,dann::ADV,сыбӧрын,â´tte
4376,dann::ADV,сыбӧрын,те
4377,gestern::ADV,тӧн,jååktan
4378,gestern::ADV,тӧн,iektu
4379,gestern::ADV,тӧн,ikte
4380,gestern::ADV,тӧн,jieh't
4381,gestern::ADV,тӧн,jåhtta
4382,gestern::ADV,тӧн,яххта
4383,einst::ADV,ӧтпыр,dejpeli
4384,einst::ADV,ӧтпыр,åvdebut
4385,einst::ADV,ӧтпыр,áigi
4386,einst::ADV,ӧтпыр,dolin
4387,einst::ADV,ӧтпыр,tovle
4388,einst::ADV,ӧтпыр,tuu´l
4389,einst::ADV,ӧтпыр,э̄ххьтэшьт
4390,damals::ADV,сэк,aejkien
4391,damals::ADV,сэк,dalloj
4392,damals::ADV,сэк,dalle
4393,damals::ADV,сэк,talle
4394,damals::ADV,сэк,te´l
4395,damals::ADV,сэк,teä´l
4396,damals::ADV,сэк,танна
4397,damals::ADV,сэки,aejkien
4398,damals::ADV,сэки,dalloj
4399,damals::ADV,сэки,dalle
4400,damals::ADV,сэки,talle
4401,damals::ADV,сэки,te´l
4402,damals::ADV,сэки,teä´l
4403,damals::ADV,сэки,танна
4404,danach::ADV,сэсся,mïnngesne
4405,danach::ADV,сэсся,dan maŋŋela
4406,danach::ADV,сэсся,maŋŋil
4407,danach::ADV,сэсся,das maŋŋá
4408,danach::ADV,сэсся,maŋ̣a
4409,danach::ADV,сэсся,mâ´ŋŋlest
4410,danach::ADV,сэсся,маӈӈа
4411,vorher::ADV,одзжык,aarebi
4412,vorher::ADV,одзжык,åvddål
4413,vorher::ADV,одзжык,árat
4414,vorher::ADV,одзжык,ovdâl
4415,vorher::ADV,одзжык,ouddâl
4416,vorher::ADV,одзжык,а̄йка
4417,zuerst::ADV,наперво,voestegh
4418,zuerst::ADV,наперво,álgon
4419,zuerst::ADV,наперво,vuos
4420,zuerst::ADV,наперво,vuohččan
4421,zuerst::ADV,наперво,vuoč'čin
4422,zuerst::ADV,наперво,vuõ´ste
4423,zuerst::ADV,наперво,vuõs'smõõssân
4424,zuerst::ADV,наперво,э̄ввтла
4425,zuerst::ADV,наперво,э̄ввтэль
4426,einmal::ADV,ӧтпыр,ikth
4427,einmal::ADV,ӧтпыр,akti
