,Concept_ID,lv,kl
2120,stöhnen::V,ымзыны,nipilliorpoq
2121,stöhnen::V,vaidēt,nipiliorpoq
2122,stöhnen::V,vaidēt,nipilliorpoq
2123,zittern::V,тіравны,qarsulivik
2124,zittern::V,drebēt,qarsulivik
2125,leben::V,овны,inuuvoq
2126,leben::V,dzīvot,inuuvoq
2127,geboren werden::V,чужны,inuuvoq
2128,geboren werden::V,чужны,inunngorpoq
2129,geboren werden::V,dzimt,inuuvoq
2130,geboren werden::V,dzimt,inunngorpoq
2131,atmen::V,кашкыны,anersaarpoq
2132,atmen::V,пошиктыны,anersaarpoq
2133,atmen::V,elpot,anersaarpoq
2134,trinken::V,юны,imerpoq
2135,trinken::V,dzert,imerpoq
2136,essen::V,сёйны,tamorpoq
2137,essen::V,ēst,tamorpoq
2138,schlucken::V,ньылавны,tuluarnaq
2139,schlucken::V,rīt,tuluarnaq
2140,müde werden::V,мудзны,
2141,müde werden::V,nokust,
2142,einschlafen::V,ланьтны,sinippoq
2143,einschlafen::V,унмовсьны,sinippoq
2144,einschlafen::V,iemigt,sinippoq
2145,einschlafen::V,aizmigt,sinippoq
2146,schlafen::V,узьны,sinik
2147,schlafen::V,gulēt,sinik
2148,aufwachen::V,садьмыны,iterpoq
2149,aufwachen::V,садьмыны,eqqumavoq
2150,aufwachen::V,mosties,iterpoq
2151,aufwachen::V,mosties,eqqumavoq
2152,aufstehen::V,чеччыны,makippoq
2153,aufstehen::V,celties,makippoq
2154,sich erholen::V,шойччыны,qasuerserpoq
2155,sich erholen::V,atžirgt,qasuerserpoq
2156,sich erholen::V,atpūsties,qasuerserpoq
2157,krank werden::V,висьмыны,
2158,krank werden::V,sasirgt,
2159,krank sein::V,висьны,
2160,krank sein::V,slimot,
2161,schmerzen::V,висьны,anneraa
2162,schmerzen::V,висьны,annernarpoq
2163,schmerzen::V,sāpēt,anneraa
2164,schmerzen::V,sāpēt,annernarpoq
2165,schmerzen::V,smelgt,anneraa
2166,schmerzen::V,smelgt,annernarpoq
2167,husten::V,кызны,quersorpoq
2168,husten::V,klepot,quersorpoq
2169,genesen::V,бурдны,ajunngissivoq
2170,genesen::V,бурдны,ilisimmarpoq
2171,genesen::V,бурдны,ilorrippoq
2172,genesen::V,veseļoties,ajunngissivoq
2173,genesen::V,veseļoties,ilisimmarpoq
2174,genesen::V,veseļoties,ilorrippoq
2175,sterben::V,кувны,toquvoq
2176,sterben::V,mirt,toquvoq
2177,sterben::V,nomirt,toquvoq
2178,umkommen::V,кувны,
2179,umkommen::V,apsprāgt,
2180,umkommen::V,aiziet bojā,
2181,sich bewegen::V,вӧрзьыны,ingerlavoq
2182,sich bewegen::V,virzīties,ingerlavoq
2183,sich rühren::V,вӧрны,
2184,sich rühren::V,вӧрӧдчыны,
2185,sich rühren::V,sagrozīties,
2186,sich erheben::V,сувтны,
2187,sich erheben::V,piecelties,
2188,sich setzen::V,пуксьыны,ingippoq
2189,sich setzen::V,sēsties,ingippoq
2190,hinfallen::V,усьны,
2191,hinfallen::V,sabirt,
2192,hinfallen::V,pakrist,
2193,laufen::V,мyнны,arpappoq
2194,laufen::V,iet,arpappoq
2195,laufen::V,skraidīt,arpappoq
2196,schreiten::V,восьлавны,ingerlavoq
2197,schreiten::V,soļot,ingerlavoq
2198,spazierengehen::V,гуляйтны,utertakajaarpoq
2199,spazierengehen::V,гуляйтны,utertakattajaarpoq
2200,spazierengehen::V,staigāt,utertakajaarpoq
2201,spazierengehen::V,staigāt,utertakattajaarpoq
2202,spazierengehen::V,pastaigāties,utertakajaarpoq
2203,spazierengehen::V,pastaigāties,utertakattajaarpoq
2204,eilen::V,тэрмасьны,qaa qaa
2205,eilen::V,тэрмасьны,qiilasaarpoq
2206,eilen::V,тэрмасьны,ingerlasaarpaa
2207,eilen::V,traukt,qaa qaa
2208,eilen::V,traukt,qiilasaarpoq
2209,eilen::V,traukt,ingerlasaarpaa
2210,sich beeilen::V,тэрмасьны,tuaviorpoq
2211,sich beeilen::V,steigties,tuaviorpoq
2212,sich beeilen::V,pasteigties,tuaviorpoq
2213,sausen::V,тӧвзьыны,uiguut
2214,sausen::V,drāzt,uiguut
2215,sausen::V,brāzties,uiguut
2216,rennen::V,котӧртны,igivoq
2217,rennen::V,skriet,igivoq
2218,springen::V,чеччавны,upernassaq
2219,springen::V,lēkt,upernassaq
2220,klettern::V,кышасьны,pilaakkeerpoq
2221,klettern::V,кавшасьны,pilaakkeerpoq
2222,klettern::V,kāpt,pilaakkeerpoq
2223,klettern::V,rāpties,pilaakkeerpoq
2224,schaukeln::V,гычасьны,aalavoq
2225,schaukeln::V,šūpoties,aalavoq
2226,schaukeln::V,zvalstīties,aalavoq
2227,kriechen::V,кыссьыны,
2228,kriechen::V,līst,
2229,kriechen::V,rāpot,
2230,schwimmen::V,уявны,naluppoq
2231,schwimmen::V,peldēt,naluppoq
2232,tauchen::V,сунавны,allorpoq
2233,tauchen::V,gremdēties,allorpoq
2234,rudern::V,пелысасьны,ipuppaa
2235,rudern::V,airēt,ipuppaa
2236,rudern::V,irties,ipuppaa
2237,fahren::V,мунны,qimusserpoq
2238,fahren::V,braukt,qimusserpoq
2239,fliegen::V,лэбны,timmivoq
2240,fliegen::V,lidot,timmivoq
2241,fliegen::V,laisties,timmivoq
2242,gehen::V,мyнны,
2243,gehen::V,iet,
2244,weggehen::V,мунавны,piiarpoq
2245,weggehen::V,aiziet,piiarpoq
2246,abfahren::V,мӧдӧдчыны,
2247,abfahren::V,atiet,
2248,abfahren::V,aizbraukt,
2249,anhalten::V,джӧмдыны,unitsippaa
2250,anhalten::V,apstāties,unitsippaa
2251,hineingehen::V,пырны,timaappaa
2252,hineingehen::V,ieiet,timaappaa
2253,eintreten::V,пырны,allattorpaa
2254,eintreten::V,ienākt,allattorpaa
2255,kommen::V,воны,qaa-
2256,kommen::V,воны,pivaa
2257,kommen::V,локны,qaa-
2258,kommen::V,локны,pivaa
2259,kommen::V,nākt,qaa-
2260,kommen::V,nākt,pivaa
2261,ankommen::V,воны,tikippoq
2262,ankommen::V,локны,tikippoq
2263,ankommen::V,nonākt,tikippoq
2264,ankommen::V,ierasties,tikippoq
2265,zurückkommen::V,косны,angerlarpoq
2266,zurückkommen::V,бергӧдчыны,angerlarpoq
2267,zurückkommen::V,atgriezties,angerlarpoq
2268,bleiben::V,кольны,uninngavoq
2269,bleiben::V,palikt,uninngavoq
2270,warten::V,виччысьны,paavoq
2271,warten::V,виччысьны,utaqqivoq
2272,warten::V,gaidīt,paavoq
2273,warten::V,gaidīt,utaqqivoq
2274,erwarten::V,виччысьны,
2275,erwarten::V,sagaidīt,
2276,suchen::V,корсьны,nivivaa
2277,suchen::V,meklēt,nivivaa
2278,finden::V,казявны,nanivaa
2279,finden::V,rast,nanivaa
2280,finden::V,atrast,nanivaa
2281,versuchen::V,заводитчывны,uuppaa
2282,versuchen::V,заводитчывны,ussersarpaa
2283,versuchen::V,mēģināt,uuppaa
2284,versuchen::V,mēģināt,ussersarpaa
2285,vorbereiten::V,дасьтыны,piareersarpaa
2286,vorbereiten::V,gatavot,piareersarpaa
2287,vorbereiten::V,sagatavot,piareersarpaa
2288,lieben::V,радейтны,asavaa
2289,lieben::V,mīlēt,asavaa
2290,mögen::V,радейтны,akaaraa
2291,mögen::V,gribēties,akaaraa
2292,lachen::V,серавны,
2293,lachen::V,серавлыны,
2294,lachen::V,smiet,
2295,lachen::V,smieties,
2296,rühren::V,нормӧдны,qeerlerpaa
2297,rühren::V,aizgrābt,qeerlerpaa
2298,weinen::V,бӧрдны,qiavoq
2299,weinen::V,raudāt,qiavoq
2300,schimpfen::V,видчыны,qatimaarpoq
2301,schimpfen::V,rāties,qatimaarpoq
2302,schimpfen::V,lamāties,qatimaarpoq
2303,sich ärgern::V,скӧравны,ugguutigaa
2304,sich ärgern::V,īgt,ugguutigaa
2305,sich ärgern::V,pukoties,ugguutigaa
2306,sich ärgern::V,dusmoties,ugguutigaa
2307,sich fürchten::V,повны,eqqanaarpoq
2308,sich fürchten::V,bīties,eqqanaarpoq
2309,sich fürchten::V,baidīties,eqqanaarpoq
2310,fürchten::V,повны,ersigaa
2311,fürchten::V,baidīties no,ersigaa
2312,fliehen::V,пышйыны,qimaavoq
2313,fliehen::V,bēgt,qimaavoq
2314,flüchten::V,пышйыны,allikarfigaa
2315,flüchten::V,aizbēgt,allikarfigaa
2316,sehen::V,аддзыны,isigaa
2317,sehen::V,redzēt,isigaa
2318,anschauen::V,видзӧдны,
2319,anschauen::V,paraudzīties,
2320,ansehen::V,видзӧдны,alaatsinaappaa
2321,ansehen::V,aplūkot,alaatsinaappaa
2322,hören::V,кывны,tusarpaa
2323,hören::V,dzirdēt,tusarpaa
2324,zuhören::V,кывзыны,naalappoq
2325,zuhören::V,klausīties,naalappoq
2326,probieren::V,видлыны,
2327,probieren::V,nogaršot,
2328,riechen::V,чушкыны,tipippoq
2329,riechen::V,ost,tipippoq
2330,riechen::V,ostīt,tipippoq
2331,fühlen::V,вежӧртны,misigaa
2332,fühlen::V,гӧгӧрвоны,misigaa
2333,fühlen::V,just,misigaa
2334,fühlen::V,izjust,misigaa
2335,scheinen::V,кажитчыны,takutippoq
2336,scheinen::V,šķist,takutippoq
2337,scheinen::V,likties,takutippoq
2338,zu sehen sein::V,тыдавны,
2339,zu sehen sein::V,parādīties,
2340,vernehmen::V,кывны,
2341,vernehmen::V,saklausīt,
2342,frieren::V,кынмыны,qiiavoq
2343,frieren::V,salt,qiiavoq
2344,tun::V,керны,iliorpoq
2345,tun::V,darīt,iliorpoq
2346,können::V,кужны,
2347,können::V,prast,
2348,wollen::V,кӧсйыны,piumavaa
2349,wollen::V,gribēt,piumavaa
2350,anfangen::V,заводитны,pilerpoq
2351,anfangen::V,пондыны,pilerpoq
2352,anfangen::V,sākt,pilerpoq
2353,anfangen::V,iesākt,pilerpoq
2354,beenden::V,помавны,naggaserpaa
2355,beenden::V,beigt,naggaserpaa
2356,beenden::V,pabeigt,naggaserpaa
2357,aufhören::V,дугӧдны,naammatsippaa
2358,aufhören::V,pārtraukt,naammatsippaa
2359,gelingen::V,артмыны,
2360,gelingen::V,izdoties,
2361,geraten::V,сюрны,
2362,geraten::V,веськавны,
2363,geraten::V,veikties,
2364,öffnen::V,восьтыны,ammarpaa
2365,öffnen::V,atvērt,ammarpaa
2366,öffnen::V,attaisīt,ammarpaa
2367,schließen::V,пӧдлавны,matuaa
2368,schließen::V,slēgt,matuaa
2369,schließen::V,aizvērt,matuaa
2370,schließen::V,aiztaisīt,matuaa
2371,stellen::V,сувтӧдны,ilivaa
2372,stellen::V,сувтӧдны,iliorarpai
2373,stellen::V,сувтӧдны,ilioqqarpai
2374,stellen::V,likt,ilivaa
2375,stellen::V,likt,iliorarpai
2376,stellen::V,likt,ilioqqarpai
2377,stellen::V,nolikt,ilivaa
2378,stellen::V,nolikt,iliorarpai
2379,stellen::V,nolikt,ilioqqarpai
2380,setzen::V,пуксьӧдны,iliorarpai
2381,setzen::V,пуксьӧдны,ilioqqarpai
2382,setzen::V,sēdināt,iliorarpai
2383,setzen::V,sēdināt,ilioqqarpai
2384,legen::V,пуктыны,ilivaa
2385,legen::V,likt,ilivaa
2386,berühren::V,вӧрзьӧдны,attorpaa
2387,berühren::V,инмӧдчывны,attorpaa
2388,berühren::V,skart,attorpaa
2389,berühren::V,aizskart,attorpaa
2390,verbinden::V,йитны,taperserpaa
2391,verbinden::V,saistīt,taperserpaa
2392,verbinden::V,savienot,taperserpaa
2393,bedecken::V,вевттьыны,iikkerpaa
2394,bedecken::V,вевттьыны,iikkersorpaa
2395,bedecken::V,apsegt,iikkerpaa
2396,bedecken::V,apsegt,iikkersorpaa
2397,bedecken::V,pārsegt,iikkerpaa
2398,bedecken::V,pārsegt,iikkersorpaa
2399,aufhängen::V,ӧшӧдны,inivaa
2400,aufhängen::V,ӧшӧдны,iniorarpai
2401,aufhängen::V,джагӧдны,inivaa
2402,aufhängen::V,джагӧдны,iniorarpai
2403,aufhängen::V,uzkārt,inivaa
2404,aufhängen::V,uzkārt,iniorarpai
2405,anzünden::V,ӧзтыны,saggaavoq
2406,anzünden::V,aizdegt,saggaavoq
2407,anzünden::V,aizdedzināt,saggaavoq
2408,aufheben::V,чеччӧдны,allisippaa
2409,aufheben::V,сувтӧдны,allisippaa
2410,aufheben::V,pacelt,allisippaa
2411,zurücklassen::V,кольны,aallarpoq
2412,zurücklassen::V,atstāt,aallarpoq
2413,verlieren::V,воштыны,annaavaa
2414,verlieren::V,zaudēt,annaavaa
2415,verlieren::V,pazaudēt,annaavaa
2416,fallen lassen::V,уськӧдны,nakkaavaa
2417,fallen lassen::V,nomest,nakkaavaa
2418,machen::V,вӧчны,iliorpoq
2419,machen::V,лӧсьӧдны,iliorpoq
2420,machen::V,darīt,iliorpoq
2421,herstellen::V,лӧсьӧдны,anillatsippaa
2422,herstellen::V,ražot,anillatsippaa
2423,herstellen::V,izgatavot,anillatsippaa
2424,bauen::V,лэптыны,marrarterpaa
2425,bauen::V,celt,marrarterpaa
2426,bauen::V,būvēt,marrarterpaa
2427,reparieren::V,дзоньтавны,iluarsaappaa
2428,reparieren::V,labot,iluarsaappaa
2429,reparieren::V,remontēt,iluarsaappaa
2430,verbessern::V,бурмӧдны,naqqippaa
2431,verbessern::V,labot,naqqippaa
2432,verbessern::V,izlabot,naqqippaa
2433,ändern::V,вежны,
2434,ändern::V,mainīt,
2435,graben::V,кодйыны,assappaa
2436,graben::V,rakt,assappaa
2437,beugen::V,куснявны,qappappoq
2438,beugen::V,liekt,qappappoq
2439,biegen::V,куснявны,qappappoq
2440,biegen::V,liekt,qappappoq
2441,drehen::V,бергӧдлыны,
2442,drehen::V,griezt,
2443,wenden::V,бергӧдны,assappaa
2444,wenden::V,бергӧдны,assakarpoq
2445,wenden::V,apgriezt,assappaa
2446,wenden::V,apgriezt,assakarpoq
2447,umdrehen::V,бергӧдны,assakartippaa
2448,umdrehen::V,apgriezt,assakartippaa
2449,heben::V,лэптыны,kivippaa
2450,heben::V,celt,kivippaa
2451,heben::V,cilāt,kivippaa
2452,heben::V,pacelt,kivippaa
2453,hochheben::V,кыпӧдны,kissumiarpaa
2454,hochheben::V,pacelt,kissumiarpaa
2455,ergreifen::V,кутны,isaappaa
2456,ergreifen::V,кутны,isaguppaa
2457,ergreifen::V,paķert,isaappaa
2458,ergreifen::V,paķert,isaguppaa
2459,ergreifen::V,satvert,isaappaa
2460,ergreifen::V,satvert,isaguppaa
2461,halten::V,кутны,minarpaa
2462,halten::V,turēt,minarpaa
2463,halten::V,saturēt,minarpaa
2464,drücken::V,личкыны,naqittaat
2465,drücken::V,топӧдны,naqittaat
2466,drücken::V,spiest,naqittaat
2467,schieben::V,ӧтдортны,
2468,schieben::V,йӧткыштны,
2469,schieben::V,stumt,
2470,kratzen::V,гуджӧдны,qitsuppaa
2471,kratzen::V,kasīt,qitsuppaa
2472,kratzen::V,skrāpēt,qitsuppaa
2473,lecken::V,нювны,aluppaa
2474,lecken::V,lakt,aluppaa
2475,lecken::V,laizīt,aluppaa
2476,beißen::V,курччыны,kiivaa
2477,beißen::V,kost,kiivaa
2478,abreißen::V,орӧдны,aqqarpaa
2479,abreißen::V,орӧдны,isaterpaa
2480,abreißen::V,atraut,aqqarpaa
2481,abreißen::V,atraut,isaterpaa
2482,abreißen::V,atplēst,aqqarpaa
2483,abreißen::V,atplēst,isaterpaa
2484,abschneiden::V,вундавны,kipivaa
2485,abschneiden::V,nogriezt,kipivaa
2486,binden::V,гӧрддзавны,kakkersarpaa
2487,binden::V,кӧртавны,kakkersarpaa
2488,binden::V,siet,kakkersarpaa
2489,binden::V,aptīt,kakkersarpaa
2490,stecken::V,сюйны,kussunneq
2491,stecken::V,bāzt,kussunneq
2492,stecken::V,spraust,kussunneq
2493,brechen::V,чегны,nallorpaa
2494,brechen::V,lauzt,nallorpaa
2495,brechen::V,lauzīt,nallorpaa
2496,klopfen::V,камгыны,pattappaa
2497,klopfen::V,klauvēt,pattappaa
2498,hauen::V,нӧйнты,aqivaa
2499,hauen::V,кучкыны,aqivaa
2500,hauen::V,cirst,aqivaa
2501,hauen::V,dauzīt,aqivaa
2502,kleben::V,лемавны,qaappoq
2503,kleben::V,ляскавны,qaappoq
2504,kleben::V,līmēt,qaappoq
2505,kleben::V,lipināt,qaappoq
2506,reiben::V,тільны,tagiarpaa
2507,reiben::V,тільны,tangiarpaa
2508,reiben::V,зыравны,tagiarpaa
2509,reiben::V,зыравны,tangiarpaa
2510,reiben::V,rīvēt,tagiarpaa
2511,reiben::V,rīvēt,tangiarpaa
2512,reiben::V,berzēt,tagiarpaa
2513,reiben::V,berzēt,tangiarpaa
2514,streichen::V,мавтны,erlerpoq
2515,streichen::V,ziest,erlerpoq
2516,streichen::V,triept,erlerpoq
2517,schleifen::V,кеслыны,sequppaa
2518,schleifen::V,trīt,sequppaa
2519,schleifen::V,asināt,sequppaa
2520,schneiden::V,шырны,uullivoq
2521,schneiden::V,griezt,uullivoq
2522,schneiden::V,sagriezt,uullivoq
2523,rütteln::V,легӧдны,
2524,rütteln::V,катлӧдлыны,
2525,rütteln::V,kratīt,
2526,rütteln::V,purināt,
2527,schütteln::V,тракӧдны,aalavoq
2528,schütteln::V,kratīt,aalavoq
2529,schwenken::V,ӧвтны,issarpoq
2530,schwenken::V,шенасьны,issarpoq
2531,schwenken::V,vēzēt,issarpoq
2532,schwenken::V,vēcināt,issarpoq
2533,schütten::V,кисьтны,
2534,schütten::V,bērt,
2535,füllen::V,тыртны,immerpaa
2536,füllen::V,pildīt,immerpaa
2537,füllen::V,piepildīt,immerpaa
2538,einwickeln::V,тубыртны,immoqquserpaa
2539,einwickeln::V,ietīt,immoqquserpaa
2540,tragen::V,нуны,maqippaa
2541,tragen::V,нуны,assartorpoq
2542,tragen::V,nest,maqippaa
2543,tragen::V,nest,assartorpoq
2544,schleppen::V,кыскавны,assartorpoq
2545,schleppen::V,stiept,assartorpoq
2546,schleppen::V,staipīt,assartorpoq
2547,ziehen::V,кыскыны,kalippaa
2548,ziehen::V,кыскыны,kalissarpoq
2549,ziehen::V,vilkt,kalippaa
2550,ziehen::V,vilkt,kalissarpoq
2551,aufbewahren::V,видзны,toqqorpaa
2552,aufbewahren::V,glabāt,toqqorpaa
2553,aufbewahren::V,uzglabāt,toqqorpaa
2554,werfen::V,чӧвтны,kuivaa
2555,werfen::V,шыбитны,kuivaa
2556,werfen::V,mest,kuivaa
2557,werfen::V,sviest,kuivaa
2558,fangen::V,кутны,anguaa
2559,fangen::V,ķert,anguaa
2560,fangen::V,uzķert,anguaa
2561,packen::V,босьтны,
2562,packen::V,paķert,
2563,packen::V,satvert,
2564,verstecken::V,дзебны,anngigaa
2565,verstecken::V,slēpt,anngigaa
2566,verstecken::V,noglabāt,anngigaa
2567,teilen::V,юкны,agguut
2568,teilen::V,юкны,agguusersorpaa
2569,teilen::V,dalīt,agguut
2570,teilen::V,dalīt,agguusersorpaa
2571,schicken::V,ыстыны,nassiuppaa
2572,schicken::V,sūtīt,nassiuppaa
2573,schicken::V,atsūtīt,nassiuppaa
2574,bringen::V,вайны,aggiuppaa
2575,bringen::V,вайны,nassataraa
2576,bringen::V,atvest,aggiuppaa
2577,bringen::V,atvest,nassataraa
2578,hinzufügen::V,содтыны,
2579,hinzufügen::V,pievienot,
2580,bekommen::V,босьтны,tiguaa
2581,bekommen::V,dabūt,tiguaa
2582,erhalten::V,босьтны,tiguaa
2583,erhalten::V,saņemt,tiguaa
2584,nehmen::V,босьтны,pivoq
2585,nehmen::V,босьтны,tiguaa
2586,nehmen::V,ņemt,pivoq
2587,nehmen::V,ņemt,tiguaa
2588,nehmen::V,paņemt,pivoq
2589,nehmen::V,paņemt,tiguaa
2590,wählen::V,бӧрйыны,
2591,wählen::V,ievēlēt,
2592,auswählen::V,бӧрйыны,
2593,auswählen::V,izvēlēt,
2594,bewahren::V,видзны,sukkunik simerserpaa
2595,bewahren::V,saglabāt,sukkunik simerserpaa
2596,behindern::V,конйӧдлыны,
2597,behindern::V,джӧмдӧдны,
2598,behindern::V,kavēt,
2599,behindern::V,aizkavēt,
2600,verderben::V,тшыкӧдны,asiutippaa
2601,verderben::V,тшыкӧдны,piuneerunnerit
2602,verderben::V,sabojāt,asiutippaa
2603,verderben::V,sabojāt,piuneerunnerit
2604,beschädigen::V,тшыкӧдны,
2605,beschädigen::V,bojāt,
2606,beschädigen::V,maitāt,
2607,zerbrechen::V,жуглыны,ukuvoq
2608,zerbrechen::V,salauzt,ukuvoq
2609,zerbrechen::V,sadauzīt,ukuvoq
2610,zerreißen::V,орӧдны,tisavaa
2611,zerreißen::V,орӧдны,alittorpaa
2612,zerreißen::V,pārraut,tisavaa
2613,zerreißen::V,pārraut,alittorpaa
2614,zerstören::V,жугӧдны,aserorpaa
2615,zerstören::V,кисьтны,aserorpaa
2616,zerstören::V,косявны,aserorpaa
2617,zerstören::V,graut,aserorpaa
2618,zerstören::V,sagraut,aserorpaa
2619,verbrennen::V,сотны,seerpoq
2620,verbrennen::V,сотчыны,seerpoq
2621,verbrennen::V,dedzināt,seerpoq
2622,verbrennen::V,sadedzināt,seerpoq
2623,geben::V,сетны,pivoq
2624,geben::V,dot,pivoq
2625,geben::V,padot,pivoq
2626,reichen::V,сетны,
2627,reichen::V,padot,
2628,reichen::V,sniegt,
2629,schenken::V,козьнавны,
2630,schenken::V,dāvāt,
2631,schenken::V,dāvināt,
2632,versprechen::V,кыв сетны,neriorsorpaa
2633,versprechen::V,solīt,neriorsorpaa
2634,versprechen::V,apsolīt,neriorsorpaa
2635,wünschen::V,кӧсйыны,kissaat
2636,wünschen::V,vēlēt,kissaat
2637,wünschen::V,novēlēt,kissaat
2638,loben::V,ошкыны,nersorpaa
2639,loben::V,ошкыны,nersornaat
2640,loben::V,lielīt,nersorpaa
2641,loben::V,lielīt,nersornaat
2642,küssen::V,окавны,kunippaa
2643,küssen::V,окавны,kunissorpaa
2644,küssen::V,bučot,kunippaa
2645,küssen::V,bučot,kunissorpaa
2646,küssen::V,skūpstīt,kunippaa
2647,küssen::V,skūpstīt,kunissorpaa
2648,wiegen::V,гудрӧдлыны,
2649,wiegen::V,šūpot,
2650,zudecken::V,веввттьыны,majorpaa
2651,zudecken::V,apklāt,majorpaa
2652,zudecken::V,aizsegt,majorpaa
2653,wecken::V,садьмӧдны,itersarpaa
2654,wecken::V,чуксавны,itersarpaa
2655,wecken::V,modināt,itersarpaa
2656,zeigen::V,петкӧдлыны,tikkuuppaa
2657,zeigen::V,rādīt,tikkuuppaa
2658,führen::V,нуӧдны,tasissiuppaa
2659,führen::V,нуӧдны,ilitsersorpaa
2660,führen::V,нуӧдны,tasissersuuppaa
2661,führen::V,vadīt,tasissiuppaa
2662,führen::V,vadīt,ilitsersorpaa
2663,führen::V,vadīt,tasissersuuppaa
2664,lehren::V,велӧдны,ilinniartippaa
2665,lehren::V,mācīt,ilinniartippaa
2666,lehren::V,iemācīt,ilinniartippaa
2667,unterrichten::V,велӧдны,ajoqerpaa
2668,unterrichten::V,велӧдны,ajoqersorpaa
2669,unterrichten::V,велӧдны,ilinniartitsivoq
2670,unterrichten::V,apmācīt,ajoqerpaa
2671,unterrichten::V,apmācīt,ajoqersorpaa
2672,unterrichten::V,apmācīt,ilinniartitsivoq
2673,aufziehen::V,быдтыны,inororsarpaa
2674,aufziehen::V,uzaudzināt,inororsarpaa
2675,leiten::V,веськӧдлыны,iluatsippaa
2676,leiten::V,vadīt,iluatsippaa
2677,leiten::V,pārzināt,iluatsippaa
2678,antreiben::V,тэрмӧдны,ikusimmippaa
2679,antreiben::V,urdīt,ikusimmippaa
2680,antreiben::V,mudināt,ikusimmippaa
2681,lassen::V,тшӧктыны,
2682,lassen::V,ļaut,
2683,einladen::V,корны,qaaqquaa
2684,einladen::V,корны,qaasarpaa
2685,einladen::V,ielūgt,qaaqquaa
2686,einladen::V,ielūgt,qaasarpaa
2687,einladen::V,aicināt,qaaqquaa
2688,einladen::V,aicināt,qaasarpaa
2689,vereinigen::V,ӧтувтны,taperserpaa
2690,vereinigen::V,котыртны,taperserpaa
2691,vereinigen::V,vienot,taperserpaa
2692,vereinigen::V,apvienot,taperserpaa
2693,besuchen::V,волыны,tikeraarpaa
2694,besuchen::V,ветлыны,tikeraarpaa
2695,besuchen::V,apciemot,tikeraarpaa
2696,treffen::V,вочаӧдны,aporappaa
2697,treffen::V,паныдавны,aporappaa
2698,treffen::V,satikt,aporappaa
2699,treffen::V,sastapt,aporappaa
2700,sich versammeln::V,лӧсьӧдчыны,majorpoq
2701,sich versammeln::V,salasīties,majorpoq
2702,sich versammeln::V,sapulcēties,majorpoq
2703,spielen::V,ворсны,pinnguarpoq
2704,spielen::V,spēlēt,pinnguarpoq
2705,spielen::V,spēlēties,pinnguarpoq
2706,singen::V,сьывны,erinarsorpoq
2707,singen::V,dziedāt,erinarsorpoq
2708,tanzen::V,йӧктыны,qitippoq
2709,tanzen::V,diet,qitippoq
2710,tanzen::V,dejot,qitippoq
2711,tanzen::V,dancot,qitippoq
2712,sich trennen::V,торйӧдчыны,immikkoortippaa
2713,sich trennen::V,šķirties,immikkoortippaa
2714,sich trennen::V,izšķirties,immikkoortippaa
2715,verlassen::V,эновтны,
2716,verlassen::V,atstāt,
2717,retten::V,видзны,annaappaa
2718,retten::V,мездыны,annaappaa
2719,retten::V,glābt,annaappaa
2720,bewachen::V,видзны,
2721,bewachen::V,sargāt,
2722,schützen::V,видзны,eriagaa
2723,schützen::V,видзны,pineqartaalivaa
2724,schützen::V,pasargāt,eriagaa
2725,schützen::V,pasargāt,pineqartaalivaa
2726,schützen::V,aizsargāt,eriagaa
2727,schützen::V,aizsargāt,pineqartaalivaa
2728,verteidigen::V,дорйыны,
2729,verteidigen::V,aizstāvēt,
2730,sich schlagen::V,косясьны,
2731,sich schlagen::V,kauties,
2732,sich schlagen::V,izkauties,
2733,schießen::V,лыйны,aallaavaa
2734,schießen::V,лыйны,piseriuppaa
2735,schießen::V,šaut,aallaavaa
2736,schießen::V,šaut,piseriuppaa
2737,schießen::V,šaudīt,aallaavaa
2738,schießen::V,šaudīt,piseriuppaa
2739,siegen::V,вермыны,
2740,siegen::V,uzvarēt,
2741,ärgern::V,лӧгӧдны,ninngassarpaa
2742,ärgern::V,лӧгӧдны,ninngassaarpaa
2743,ärgern::V,лёкмӧдны,ninngassarpaa
2744,ärgern::V,лёкмӧдны,ninngassaarpaa
2745,ärgern::V,скӧрмӧдны,ninngassarpaa
2746,ärgern::V,скӧрмӧдны,ninngassaarpaa
2747,ärgern::V,sadusmot,ninngassarpaa
2748,ärgern::V,sadusmot,ninngassaarpaa
2749,schlagen::V,вартны,unatarpaa
2750,schlagen::V,sist,unatarpaa
2751,schlagen::V,triekt,unatarpaa
2752,treten::V,лёгны,tukerpoq
2753,treten::V,майкны,tukerpoq
2754,treten::V,mīt,tukerpoq
2755,treten::V,paspert,tukerpoq
2756,stechen::V,бышткыны,iguppaa
2757,stechen::V,бышткыны,qasilippoq
2758,stechen::V,durt,iguppaa
2759,stechen::V,durt,qasilippoq
2760,stoßen::V,тойлыны,ikuserpaa
2761,stoßen::V,тойлыны,ikusimmippaa
2762,stoßen::V,йӧткавны,ikuserpaa
2763,stoßen::V,йӧткавны,ikusimmippaa
2764,stoßen::V,grūst,ikuserpaa
2765,stoßen::V,grūst,ikusimmippaa
2766,stehlen::V,гусявны,tillippaa
2767,stehlen::V,zagt,tillippaa
2768,stören::V,падмӧдны,akornuserpaa
2769,stören::V,traucēt,akornuserpaa
2770,belästigen::V,дӧзмӧдны,
2771,belästigen::V,apgrūtināt,
2772,verbergen::V,дзебны,anngigaa
