,Concept_ID,sk,hi
1469,legen::V,klásť,रखना
1470,legen::V,klásť,लिटाना
1471,legen::V,položiť,रखना
1472,legen::V,položiť,लिटाना
1473,berühren::V,dotykať sa,छूना
1474,berühren::V,dotykať sa,स्पर्श करना
1475,verbinden::V,spojiť,बाँधना
1476,bedecken::V,pokryť,ढकना
1477,aufhängen::V,zavesiť,लटकाना
1478,anzünden::V,zapáliť,जलाना
1479,aufheben::V,zdvihnúť,उठाना
1480,zurücklassen::V,zanechať,पीछे छोड़ना
1481,verlieren::V,stratiť,खोना
1482,verlieren::V,stratiť,गँवाना
1483,fallen lassen::V,pustiť,गिराना
1484,machen::V,robiť,करना
1485,machen::V,robiť,बनाना
1486,herstellen::V,vyrobiť,बनाना
1487,herstellen::V,vyrobiť,तैयार करना
1488,bauen::V,stavať,बनाना
1489,bauen::V,stavať,निर्माण करना
1490,bauen::V,budovať,बनाना
1491,bauen::V,budovať,निर्माण करना
1492,reparieren::V,opraviť,मरम्मत करना
1493,verbessern::V,zlepšiť,सुधारना
1494,ändern::V,zmeniť,बदलना
1495,ändern::V,zmeniť,परीवर्तन करना
1496,ändern::V,preinačiť,बदलना
1497,ändern::V,preinačiť,परीवर्तन करना
1498,graben::V,ryť,खोदना
1499,graben::V,kopať,खोदना
1500,beugen::V,ohnúť,झुकाना
1501,biegen::V,ohnúť,झुकाना
1502,drehen::V,točiť,फेरना
1503,drehen::V,točiť,घुमाना
1504,drehen::V,krútiť,फेरना
1505,drehen::V,krútiť,घुमाना
1506,wenden::V,obrátiť,पलटना
1507,wenden::V,obrátiť,मोड़ना
1508,wenden::V,prevrátiť,पलटना
1509,wenden::V,prevrátiť,मोड़ना
1510,umdrehen::V,otočiť,घुमाना
1511,umdrehen::V,obrátiť,घुमाना
1512,heben::V,dvíhať,उठाना
1513,heben::V,dvíhať,ऊँचा करना
1514,heben::V,povzniesť,उठाना
1515,heben::V,povzniesť,ऊँचा करना
1516,hochheben::V,zdvihnúť,उठाना
1517,hochheben::V,zdvihnúť,ऊपर को उठाना
1518,ergreifen::V,uchopiť sa,पकड़ना
1519,ergreifen::V,uchopiť sa,हाथ में लेना
1520,halten::V,držať,धरना
1521,halten::V,držať,पकड़ना
1522,drücken::V,tisnúť,दबाना
1523,schieben::V,posunovať,सरकाना
1524,schieben::V,posunovať,खिसकाना
1525,kratzen::V,škrabať,खुरचना
1526,kratzen::V,škrabať,खुजलाना
1527,lecken::V,lízať,चाटना
1528,beißen::V,kúsať,काटना
1529,abreißen::V,odtrhnúť,तोड़ना
1530,abschneiden::V,odrezať,काट करना
1531,abschneiden::V,odkrojiť,काट करना
1532,binden::V,zaviazať,बाँधना
1533,binden::V,priviazať,बाँधना
1534,stecken::V,strčiť,खोंसना
1535,brechen::V,zlomiť,तोड़ना
1536,klopfen::V,tĺcť,खटखटाना
1537,klopfen::V,klopať,खटखटाना
1538,hauen::V,nabiť,ठोकना
1539,kleben::V,lepiť,चिपकाना
1540,kleben::V,nalepiť,चिपकाना
1541,reiben::V,trieť,घिसना
1542,reiben::V,trieť,रगड़ना
1543,streichen::V,namazať,लगाना
1544,schleifen::V,ostríť,तेज़ करना
1545,schneiden::V,rezať,कतरना
1546,schneiden::V,strihať,कतरना
1547,rütteln::V,triasť,झकझोरना
1548,rütteln::V,lomcovať,झकझोरना
1549,schütteln::V,triasť,हिलाना
1550,schütteln::V,potriasť,हिलाना
1551,schwenken::V,mávať,घुमाना
1552,schütten::V,sypať,उँडेलना
1553,füllen::V,plniť,भरना
1554,füllen::V,plniť,ठूसना
1555,einwickeln::V,zabaliť,लपेटना
1556,tragen::V,niesť,ढोना
1557,schleppen::V,vliecť,घसीटना
1558,ziehen::V,ťahať,खींचना
1559,aufbewahren::V,uložiť,रखना
1560,aufbewahren::V,uschovať,रखना
1561,werfen::V,hodiť,फेंकना
1562,werfen::V,vrhnúť,फेंकना
1563,fangen::V,chytať,पकड़ना
1564,packen::V,baliť,पकड़ना
1565,packen::V,chytiť,पकड़ना
1566,verstecken::V,skryť,छिपाना
1567,verstecken::V,schovať,छिपाना
1568,teilen::V,podeliť,बाँटना
1569,teilen::V,rozdeliť,बाँटना
1570,schicken::V,posielať,भेजना
1571,bringen::V,priniesť,लाना
1572,hinzufügen::V,pripojiť,जोड़ना
1573,bekommen::V,dostať,पाना
1574,erhalten::V,prijať,पाना
1575,erhalten::V,prijať,मिलना
1576,nehmen::V,vziať,लेना
1577,wählen::V,voliť,चुनना
1578,auswählen::V,vybrať,चुनना
1579,auswählen::V,vyvoliť,चुनना
1580,bewahren::V,zachovať,बनाए रखना
1581,behindern::V,zavadzať,रोकना
1582,behindern::V,byť v ceste,रोकना
1583,verderben::V,skaziť,ख़राब करना
1584,beschädigen::V,ublížiť,नुक़सान पहुँचाना
1585,beschädigen::V,poškodiť,नुक़सान पहुँचाना
1586,zerbrechen::V,rozbiť,तोड़ना
1587,zerbrechen::V,prelomiť,तोड़ना
1588,zerreißen::V,pretrhnúť,तोड़ना
1589,zerstören::V,zničiť,नष्ट करना
1590,zerstören::V,zničiť,बरबाद करना
1591,verbrennen::V,spáliť,जलाना
1592,geben::V,dať,देना
1593,reichen::V,podať,थमाना
1594,schenken::V,darovať,भेंट देना
1595,versprechen::V,sľúbiť,वादा करना
1596,wünschen::V,želať,कामना करना
1597,loben::V,chváliť,तारीफ़ करना
1598,küssen::V,bozkať,चूमना
1599,wiegen::V,kolísať,झुलाना
1600,zudecken::V,prikryť,ढकना
1601,wecken::V,zobudiť,जगाना
1602,zeigen::V,ukázať,दिखाना
1603,führen::V,viesť,रास्ता दिखाना
1604,lehren::V,učiť,पढ़ाना
1605,unterrichten::V,vyučovať,सिखाना
1606,aufziehen::V,vychovať,पालना
1607,leiten::V,viesť,संचालन करना
1608,antreiben::V,popudiť,हड़बड़ाना
1609,lassen::V,dať,-आना
1610,lassen::V,dať,कराना
1611,einladen::V,pozvať,बुलाना
1612,einladen::V,povolať,बुलाना
1613,vereinigen::V,spojiť,मिलाना
1614,vereinigen::V,spojiť,संयुक्त करना
1615,vereinigen::V,zjednotiť,मिलाना
1616,vereinigen::V,zjednotiť,संयुक्त करना
1617,besuchen::V,navštíviť,मिलना से
1618,besuchen::V,navštíviť,मिलने जाना से
1619,treffen::V,stretnúť,मिलना
1620,sich versammeln::V,zhromaždiť sa,इकट्ठा होना
1621,spielen::V,hrať,खेलना
1622,singen::V,spievať,गाना
1623,tanzen::V,tancovať,नाचना
1624,sich trennen::V,rozísť sa,अलग होना
1625,verlassen::V,opustiť,छोड़ना
1626,retten::V,zachrániť,बचाना
1627,bewachen::V,strážiť,आँख रखना पर
1628,schützen::V,chrániť,रक्षा करना
1629,verteidigen::V,brániť,रक्षा करना
1630,sich schlagen::V,biť sa,हाथापाई करना
1631,schießen::V,streliť,गोली मारना
1632,schießen::V,strieľať,गोली मारना
1633,siegen::V,zvíťaziť,जीतना
1634,siegen::V,zvíťaziť,विजय पाना
1635,ärgern::V,hnevať,चिढ़ाना
1636,ärgern::V,zlostiť,चिढ़ाना
1637,schlagen::V,biť,मारना
1638,schlagen::V,udrieť,मारना
1639,treten::V,kopnúť,ठोकर मारना
1640,stechen::V,bodnúť,भेदना
1641,stechen::V,bodnúť,भोंकना
1642,stechen::V,pichnúť,भेदना
1643,stechen::V,pichnúť,भोंकना
1644,stoßen::V,udrieť,धक्का देना
1645,stoßen::V,udrieť,झटका देना
1646,stehlen::V,kradnúť,चोरी करना
1647,stören::V,vyrušiť,बुरा लगना
1648,belästigen::V,obťažovať,तंग करना
1649,verbergen::V,skryť,लुकाना
1650,täuschen::V,sklamať,धोखा देना
1651,betrügen::V,klamať,धोखा देना
1652,betrügen::V,podvádzať,धोखा देना
1653,töten::V,zabiť,मारना
1654,töten::V,zabiť,मार डालना
1655,töten::V,usmrtiť,मारना
1656,töten::V,usmrtiť,मार डालना
1657,wohnen::V,bývať,रहना
1658,arbeiten::V,pracovať,काम करना
1659,sammeln::V,zbierať,जमा करना
1660,pflücken::V,trhať,चुनना
1661,pflücken::V,trhať,तोड़ना
1662,pflücken::V,oberať,चुनना
1663,pflücken::V,oberať,तोड़ना
1664,jagen::V,poľovať,आखेट करना
1665,jagen::V,poľovať,शिकार करना
1666,fischen::V,loviť ryby,मछली पकड़ना
1667,fischen::V,chytať ryby,मछली पकड़ना
1668,fassen::V,uloviť,पकड़ना
1669,hüten::V,pásť,चराना
1670,treiben::V,hnať,हाँकना
1671,anbinden::V,priviazať,बाँधना
1672,füttern::V,kŕmiť,खिलाना
1673,melken::V,dojiť,दुहना
1674,hacken::V,seknúť,काटना
1675,gießen::V,polievať,सींचना
1676,reifen::V,dozrieť,पकना
1677,zubereiten::V,pripraviť,पकाना
1678,kochen::V,variť,पकाना
1679,kochen::V,variť,राँधना
1680,backen::V,piecť,पकाना
1681,backen::V,smažiť,पकाना
1682,braten::V,piecť,तलना
1683,braten::V,piecť,भूनना
1684,braten::V,pražiť,तलना
1685,braten::V,pražiť,भूनना
1686,umrühren::V,pomiešať,फेंटना
1687,stricken::V,pliesť,बुनना
1688,nähen::V,šiť,सीना
1689,färben::V,zafarbiť,रँगना
1690,reinigen::V,čistiť,साफ़ करना
1691,reinigen::V,čistiť,शुद्ध करना
1692,waschen::V,myť,धोना
1693,abwischen::V,utrieť,पोंछ्ना
1694,spülen::V,vyplachovať,माँजना
1695,spülen::V,vyplachovať,खँगालना
1696,fegen::V,zametať,बुहारना
1697,kehren::V,zametať,झाड़ना
1698,baden::V,kúpať sa,स्नान करना
1699,sich waschen::V,umývať sa,नहाना
1700,sich waschen::V,umývať sa,हाथ-मुँह धोना
1701,ausziehen::V,zobliecť,उतारना
1702,anziehen::V,obliecť,पहनना
1703,sich anziehen::V,obliecť sa,कपड़े पहनना
1704,kämmen::V,česať,कंघी करना
1705,schmücken::V,ozdobiť,सजाना
1706,schmücken::V,ozdobiť,सँवारना
1707,sagen::V,povedať,कहना
1708,sagen::V,povedať,बताना
1709,sprechen::V,hovoriť,बोलना
1710,reden::V,rozprávať,बोलना
1711,reden::V,rozprávať,बात करना
1712,sich unterhalten::V,rozprávať sa,बात करना
1713,sich unterhalten::V,rozprávať sa,बातचीत करना
1714,fragen::V,spýtať sa,पूछ्ना
1715,fragen::V,spýtať sa,प्रश्न करना
1716,bitten::V,prosiť,माँगना से
1717,erzählen::V,rozprávať,बताना
1718,mitteilen::V,oznámiť,ख़बर देना
1719,mitteilen::V,oznámiť,सूचना देना
1720,nennen::V,nazvať,नाम देना
1721,nennen::V,menovať,नाम देना
1722,rufen::V,volať,बुलाना
1723,rufen::V,zavolať,बुलाना
1724,prahlen::V,vystatovať sa,शेख़ी बघारना
1725,übersetzen::V,preložiť,अनुवाद करना
1726,denken::V,myslieť,सोचना
1727,glauben::V,veriť,विश्वास करना
1728,bemerken::V,podotknuť,ध्यान देना पर
1729,bemerken::V,spozorovať,ध्यान देना पर
1730,erkennen::V,poznať,पहचानना
1731,begreifen::V,pochopiť,समझना
1732,begreifen::V,porozumieť,समझना
1733,verstehen::V,rozumieť,सुनना
1734,lernen::V,učiť sa,पढ़ना
1735,wissen::V,vedieť,जानना
1736,wissen::V,vedieť,मालूम होना
1737,sich erinnern an::V,pamätať si na,याद करना
1738,vergessen::V,zabudnuť,भूलना
1739,vergessen::V,zabudnuť,बिसारना
1740,messen::V,merať,नापना
1741,zählen::V,počítať,गिनना
1742,rechnen::V,rátať,गणना करना
1743,rechnen::V,rátať,हिसाब करना
1744,rechnen::V,počítať,गणना करना
1745,rechnen::V,počítať,हिसाब करना
1746,lesen::V,čítať,पढ़ना
1747,malen::V,maľovať,कींचना
1748,zeichnen::V,kresliť,चित्र कींचना
1749,schreiben::V,písať,लिखना
1750,besitzen::V,mať,मालिक होना
1751,besitzen::V,mať,स्वामी होना
1752,besitzen::V,vlastniť,मालिक होना
1753,besitzen::V,vlastniť,स्वामी होना
1754,kaufen::V,kúpiť,ख़रीदना
1755,verkaufen::V,predať,बेचना
1756,bezahlen::V,zaplatiť,चुकाना
1757,bezahlen::V,zaplatiť,अदा करना
1758,zahlen::V,platiť,अदा करना
1759,beherrschen::V,ovládať,शासन करना पर
1760,ertragen::V,znášať,सहना
1761,ertragen::V,vydržať,सहना
